sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,40–49,Bachelor’s degree,Office worker,Married,"16,000,000–25,000,000 VND",Chinese,5,1,2,5,4,2,3,3,4,3,1,2,2,5,2,2,3,2,3,1,2,3
2,promotion,Male,30–39,High school,Student,Living with parents,"<15,000,000 VND",Chinese,4,4,2,4,2,2,3,5,5,5,2,2,1,2,1,2,1,2,1,1,1,2
4,promotion,Male,40–49,Bachelor’s degree,Student,Married,"26,000,000–35,000,000 VND",Chinese,4,3,1,2,4,3,3,4,1,5,5,5,1,5,2,1,2,1,1,1,2,3
5,promotion,Female,50–59,High school,Civil servant,Single,"16,000,000–25,000,000 VND",Chinese,2,2,1,2,2,2,5,4,5,5,4,3,1,3,5,1,2,1,1,1,1,2
6,promotion,Male,40–49,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,1,2,2,4,5,5,2,5,4,1,1,2,3,2,2,2,3,3,2,2,2,3
7,promotion,Male,>60,Postgraduate degree,Office worker,Single,"36,000,000–45,000,000 VND",Chinese,2,2,1,3,3,2,5,3,4,2,3,3,2,3,5,1,2,1,1,1,1,2
8,promotion,Female,20–29,Bachelor’s degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,4,3,3,2,4,5,1,4,1,5,5,1,4,4,4,3,2,2,2,1,1,2
9,promotion,Female,30–39,Postgraduate degree,Student,Married,"26,000,000–35,000,000 VND",Chinese,5,2,5,4,2,5,2,1,1,1,2,4,2,4,2,2,3,2,3,1,2,2
10,promotion,Male,20–29,Postgraduate degree,Civil servant,Living with parents,">46,000,000 VND",Chinese,4,5,2,3,1,4,4,4,3,1,1,2,4,3,2,2,3,1,2,1,1,2
11,promotion,Female,50–59,Postgraduate degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,5,4,2,4,3,5,1,4,3,2,5,2,3,5,4,2,2,3,3,1,2,3
12,promotion,Male,<20,Postgraduate degree,Civil servant,Living with parents,"16,000,000–25,000,000 VND",Chinese,3,3,4,1,3,5,2,5,1,1,3,4,3,3,3,2,5,2,3,1,1,3
13,promotion,Male,50–59,Bachelor’s degree,Blue-collar worker,Single,"<15,000,000 VND",Chinese,1,2,4,4,3,5,5,5,4,4,1,1,5,3,1,2,3,2,2,1,2,3
14,promotion,Male,30–39,Postgraduate degree,Office worker,Single,"26,000,000–35,000,000 VND",Chinese,4,4,3,5,1,5,2,4,2,3,4,2,1,4,4,2,1,1,2,1,2,3
15,promotion,Female,50–59,Postgraduate degree,Office worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,4,2,4,5,4,2,1,5,5,1,1,2,2,5,1,2,3,2,2,1,2,3
16,promotion,Female,50–59,Postgraduate degree,Other,Single,"<15,000,000 VND",Chinese,5,3,1,4,4,2,5,3,1,5,1,1,2,1,5,1,2,1,1,1,1,1
17,promotion,Female,40–49,Postgraduate degree,Office worker,Living with parents,"<15,000,000 VND",Chinese,5,1,4,5,1,3,3,5,3,5,3,5,3,5,5,1,1,1,2,1,1,2
18,promotion,Male,40–49,High school,Office worker,Married,"<15,000,000 VND",Chinese,1,2,2,2,1,1,3,1,4,3,2,4,2,3,4,2,2,1,1,1,1,2
19,promotion,Female,<20,High school,Other,Single,"<15,000,000 VND",Chinese,1,4,3,1,1,5,1,3,3,1,5,4,1,4,1,2,2,1,1,1,1,3
20,promotion,Female,50–59,Bachelor’s degree,Civil servant,Single,"36,000,000–45,000,000 VND",Chinese,4,5,5,2,5,5,4,1,5,1,2,2,2,4,4,3,2,2,3,1,1,2
21,promotion,Female,40–49,High school,Managerial employee,Single,"<15,000,000 VND",Chinese,2,3,2,5,2,2,3,3,3,4,3,4,5,4,3,2,2,2,1,1,1,2
22,promotion,Female,>60,High school,Managerial employee,Single,">46,000,000 VND",Chinese,3,5,1,5,2,2,4,1,1,5,4,5,1,5,1,1,2,1,1,1,2,3
23,promotion,Female,30–39,Bachelor’s degree,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,2,4,3,1,2,2,3,1,2,4,1,1,4,3,2,2,2,3,2,1,2,3
24,promotion,Male,<20,High school,Managerial employee,Living with parents,"<15,000,000 VND",Chinese,1,1,4,5,4,3,3,4,3,5,1,5,2,3,3,1,2,2,1,1,1,3
25,promotion,Female,40–49,Bachelor’s degree,Student,Married,"16,000,000–25,000,000 VND",Chinese,1,1,4,1,5,4,4,3,1,1,4,3,4,3,2,2,3,3,2,1,2,3
26,promotion,Female,30–39,High school,Student,Living with parents,">46,000,000 VND",Chinese,5,1,3,2,1,2,1,3,5,5,2,3,5,4,4,1,2,1,1,1,2,3
27,promotion,Female,40–49,High school,Office worker,Living with parents,"<15,000,000 VND",Chinese,4,4,3,4,5,3,1,5,1,1,4,3,2,4,2,1,2,1,2,1,1,3
28,promotion,Male,50–59,Bachelor’s degree,Other,Divorced,">46,000,000 VND",Chinese,2,2,5,1,1,3,5,2,5,3,2,3,2,5,5,2,3,2,2,1,1,2
29,promotion,Male,<20,Postgraduate degree,Other,Living with parents,"16,000,000–25,000,000 VND",Chinese,1,3,2,3,2,3,3,5,3,2,2,3,2,2,5,2,2,2,2,1,1,1
30,promotion,Male,20–29,Bachelor’s degree,Student,Single,"26,000,000–35,000,000 VND",Chinese,4,3,1,3,4,5,1,5,2,2,2,5,4,5,4,2,3,2,2,1,1,2
31,promotion,Female,40–49,Bachelor’s degree,Office worker,Single,"36,000,000–45,000,000 VND",Chinese,4,2,2,4,2,3,4,3,2,3,3,3,5,2,4,2,3,2,2,1,1,3
32,promotion,Female,30–39,Postgraduate degree,Student,Single,"26,000,000–35,000,000 VND",Chinese,2,5,2,2,1,3,3,5,5,2,4,4,4,5,2,2,3,2,3,1,1,2
33,promotion,Male,50–59,Bachelor’s degree,Student,Married,">46,000,000 VND",Chinese,4,5,1,5,4,5,5,5,4,4,3,3,1,1,3,2,2,2,2,1,1,2
34,promotion,Female,>60,Bachelor’s degree,Office worker,Married,"26,000,000–35,000,000 VND",Chinese,5,1,5,4,5,3,5,4,5,1,5,5,2,3,3,3,2,3,2,1,2,3
35,promotion,Male,50–59,Bachelor’s degree,Other,Living with parents,">46,000,000 VND",Chinese,1,2,2,4,1,1,5,4,4,1,4,1,1,5,1,2,3,2,2,1,1,2
36,promotion,Female,20–29,Bachelor’s degree,Other,Married,"16,000,000–25,000,000 VND",Chinese,4,2,5,5,3,3,2,1,4,4,5,3,4,3,1,2,3,2,3,1,2,3
37,promotion,Female,50–59,Bachelor’s degree,Civil servant,Living with parents,"36,000,000–45,000,000 VND",Chinese,2,2,4,3,3,3,5,4,5,3,1,4,1,5,1,1,2,1,1,1,2,3
38,promotion,Female,30–39,High school,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",Chinese,5,2,2,4,1,3,2,3,2,3,4,2,5,4,5,1,2,1,1,1,2,3
39,promotion,Female,50–59,Bachelor’s degree,Office worker,Living with parents,"36,000,000–45,000,000 VND",Chinese,2,2,1,3,5,3,4,3,5,1,3,5,3,5,3,2,3,2,1,1,2,3
40,promotion,Male,>60,High school,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Chinese,5,4,4,5,4,5,4,3,1,1,2,5,1,2,5,3,2,3,2,1,2,3
41,promotion,Male,>60,High school,Blue-collar worker,Single,">46,000,000 VND",Chinese,1,1,3,4,1,1,1,1,5,3,1,1,1,1,4,1,2,1,1,1,1,1
42,promotion,Female,50–59,Bachelor’s degree,Managerial employee,Married,"16,000,000–25,000,000 VND",Chinese,3,5,3,1,5,3,4,5,1,1,1,2,2,4,4,2,2,1,2,1,1,2
43,promotion,Female,50–59,High school,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,1,3,4,1,3,2,2,1,3,3,4,1,4,5,5,1,2,1,1,1,1,2
44,promotion,Male,20–29,Bachelor’s degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",Chinese,3,2,4,2,1,5,1,1,5,2,3,2,1,4,1,1,1,1,1,1,1,2
45,promotion,Female,>60,Postgraduate degree,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",Chinese,5,3,2,5,4,1,4,5,2,2,5,2,1,1,5,2,2,2,3,1,1,2
46,promotion,Female,50–59,Bachelor’s degree,Office worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,5,4,5,2,4,1,3,1,2,3,3,2,2,3,2,2,3,2,2,1,2,3
47,promotion,Male,40–49,Postgraduate degree,Civil servant,Married,"16,000,000–25,000,000 VND",Chinese,2,5,2,1,1,2,3,4,5,1,1,4,1,5,3,1,2,1,2,1,2,2
49,promotion,Male,>60,High school,Managerial employee,Divorced,">46,000,000 VND",Chinese,4,1,3,1,3,4,5,4,1,2,3,1,1,3,4,2,3,2,3,1,1,2
50,promotion,Female,<20,High school,Blue-collar worker,Single,"16,000,000–25,000,000 VND",Chinese,3,1,4,5,1,3,1,5,5,5,3,1,2,2,4,1,2,1,2,1,2,3
51,promotion,Female,40–49,Bachelor’s degree,Managerial employee,Divorced,"<15,000,000 VND",Chinese,3,4,1,1,3,5,1,4,5,1,4,3,2,3,1,1,2,1,1,1,1,2
52,promotion,Female,>60,Bachelor’s degree,Managerial employee,Married,"16,000,000–25,000,000 VND",Chinese,4,1,3,2,1,1,3,4,2,5,2,4,2,1,5,2,2,2,2,1,1,2
53,promotion,Male,<20,Postgraduate degree,Civil servant,Married,"26,000,000–35,000,000 VND",Chinese,3,1,3,2,2,5,3,3,1,2,2,1,5,5,1,1,3,1,2,1,1,2
54,promotion,Female,40–49,Postgraduate degree,Civil servant,Married,"<15,000,000 VND",Chinese,1,4,5,1,2,5,5,5,5,3,3,5,4,3,2,2,3,2,2,1,1,2
55,promotion,Male,>60,Bachelor’s degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,1,4,1,3,2,2,4,1,4,4,2,2,4,1,4,2,3,2,2,1,1,2
56,promotion,Female,40–49,High school,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",Chinese,3,3,4,1,5,5,3,5,2,2,2,4,4,4,5,2,2,3,2,1,1,2
57,promotion,Male,30–39,Postgraduate degree,Other,Married,"36,000,000–45,000,000 VND",Chinese,3,3,2,1,5,4,1,2,4,1,5,2,1,3,2,1,2,1,1,1,2,3
58,promotion,Female,20–29,High school,Student,Living with parents,"26,000,000–35,000,000 VND",Chinese,2,5,4,3,1,4,4,3,4,5,3,2,5,4,2,1,2,1,2,1,1,3
59,promotion,Male,30–39,Postgraduate degree,Managerial employee,Single,"<15,000,000 VND",Chinese,5,5,4,2,1,5,3,2,1,5,1,2,1,5,4,2,1,1,1,1,2,3
60,promotion,Male,50–59,Postgraduate degree,Civil servant,Married,">46,000,000 VND",Chinese,5,1,2,4,4,5,1,5,4,4,2,4,3,5,5,3,2,1,1,1,1,2
61,promotion,Female,20–29,High school,Blue-collar worker,Divorced,"36,000,000–45,000,000 VND",Chinese,3,1,3,4,1,3,4,3,5,3,3,1,4,1,2,3,2,2,2,1,1,2
62,promotion,Male,20–29,Postgraduate degree,Other,Divorced,"36,000,000–45,000,000 VND",Chinese,2,1,4,3,1,3,2,3,4,4,5,5,4,3,4,2,2,2,2,1,1,1
63,promotion,Female,<20,Postgraduate degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,2,1,2,3,5,3,4,4,3,2,5,5,3,5,3,2,3,3,2,1,2,4
64,promotion,Female,50–59,High school,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Chinese,3,2,4,4,4,4,2,4,1,1,5,2,4,3,1,3,2,3,2,2,3,4
65,promotion,Male,<20,High school,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Chinese,5,4,4,4,4,5,4,1,3,3,4,2,2,3,1,3,4,3,2,2,2,4
66,promotion,Male,50–59,High school,Civil servant,Divorced,"16,000,000–25,000,000 VND",Chinese,3,2,1,3,5,3,4,2,3,4,5,3,2,1,3,2,2,3,2,1,1,2
67,promotion,Female,20–29,Postgraduate degree,Managerial employee,Divorced,"<15,000,000 VND",Chinese,5,3,2,1,5,5,4,1,1,5,5,1,2,2,5,2,2,3,2,1,1,2
68,promotion,Male,30–39,High school,Managerial employee,Married,"36,000,000–45,000,000 VND",Chinese,2,5,2,3,4,2,1,5,3,2,2,3,1,4,3,3,2,3,2,1,2,3
69,promotion,Female,40–49,High school,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,3,5,1,4,1,3,3,5,2,2,2,5,4,5,5,2,3,2,3,1,2,3
70,promotion,Female,>60,Bachelor’s degree,Other,Divorced,">46,000,000 VND",Chinese,2,5,2,4,3,5,5,4,3,1,4,3,2,4,4,2,2,2,3,1,2,3
71,promotion,Male,20–29,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,1,5,3,1,3,3,1,4,1,5,1,4,2,2,4,2,2,1,3,1,2,1
72,promotion,Female,<20,Postgraduate degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Chinese,3,2,2,4,3,3,3,2,2,3,5,4,4,4,1,2,2,2,2,1,1,1
73,promotion,Female,<20,High school,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,4,2,1,5,5,3,4,3,5,3,2,2,3,3,4,2,2,3,2,1,1,2
74,promotion,Female,50–59,Postgraduate degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,1,4,3,5,5,5,1,3,4,2,4,5,2,3,5,2,2,3,3,1,1,2
75,promotion,Female,20–29,High school,Blue-collar worker,Divorced,">46,000,000 VND",Chinese,4,2,1,4,4,1,3,3,1,2,2,1,5,1,3,2,3,2,2,1,2,3
76,promotion,Male,20–29,Postgraduate degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,5,1,3,1,1,4,5,3,1,3,3,2,3,5,3,2,2,1,2,1,1,2
77,promotion,Male,20–29,Bachelor’s degree,Managerial employee,Living with parents,"<15,000,000 VND",Chinese,2,1,2,3,2,1,2,1,1,5,1,2,2,3,4,1,1,1,2,1,1,1
78,promotion,Female,50–59,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,4,2,2,2,3,4,3,2,3,1,1,3,4,1,5,2,3,2,1,1,2,3
79,promotion,Female,<20,Bachelor’s degree,Office worker,Married,"16,000,000–25,000,000 VND",Chinese,5,3,4,4,4,3,3,1,3,5,3,1,2,2,3,3,2,3,2,1,3,4
80,promotion,Female,40–49,High school,Student,Divorced,">46,000,000 VND",Chinese,1,4,5,4,5,2,2,2,1,3,3,2,3,2,5,2,3,2,3,1,3,4
81,promotion,Male,20–29,Postgraduate degree,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,5,3,2,4,1,1,5,3,3,3,1,1,3,3,3,2,2,3,1,1,2
82,promotion,Female,30–39,Bachelor’s degree,Office worker,Divorced,"16,000,000–25,000,000 VND",Chinese,5,1,3,3,4,5,1,1,1,4,2,4,1,5,1,2,2,3,2,1,2,1
83,promotion,Female,50–59,Postgraduate degree,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Chinese,1,4,5,1,3,2,5,3,4,4,3,3,1,4,3,1,2,2,3,1,2,3
84,promotion,Female,20–29,Bachelor’s degree,Student,Married,"<15,000,000 VND",Chinese,2,4,2,1,4,5,4,1,4,4,5,3,3,5,5,3,2,2,3,1,1,2
85,promotion,Male,40–49,Postgraduate degree,Office worker,Married,">46,000,000 VND",Chinese,5,3,4,2,4,3,1,4,4,3,2,3,5,1,5,2,3,2,1,1,2,3
86,promotion,Female,40–49,Postgraduate degree,Other,Divorced,">46,000,000 VND",Chinese,2,5,5,3,3,3,5,2,3,1,2,5,4,1,5,1,2,1,2,1,2,3
87,promotion,Male,>60,Postgraduate degree,Managerial employee,Married,"36,000,000–45,000,000 VND",Chinese,5,2,2,1,2,3,3,1,4,2,4,1,3,1,5,2,2,1,2,1,1,1
88,promotion,Male,>60,High school,Managerial employee,Divorced,"36,000,000–45,000,000 VND",Chinese,5,2,4,1,5,5,2,2,1,3,1,4,5,5,4,1,2,1,1,1,2,2
89,promotion,Male,50–59,Bachelor’s degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,4,3,2,1,2,4,2,5,1,1,2,4,3,2,1,2,2,2,2,1,1,1
90,promotion,Female,<20,Bachelor’s degree,Civil servant,Married,"26,000,000–35,000,000 VND",Chinese,1,3,4,3,4,3,4,5,5,5,3,5,5,1,5,1,2,1,1,1,2,3
91,promotion,Female,40–49,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,3,2,3,4,2,5,3,4,1,2,4,2,3,5,4,2,4,2,1,1,1,2
92,promotion,Male,20–29,High school,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,5,4,3,3,1,2,2,1,3,5,3,1,2,5,3,1,2,1,2,1,2,3
93,promotion,Male,20–29,Bachelor’s degree,Other,Married,">46,000,000 VND",Chinese,1,4,5,4,1,1,5,2,1,1,1,1,2,3,4,1,1,1,1,1,1,1
94,promotion,Female,30–39,Postgraduate degree,Student,Divorced,"16,000,000–25,000,000 VND",Chinese,5,2,4,5,3,3,2,5,5,3,2,1,5,4,1,2,2,2,2,1,1,2
95,promotion,Female,20–29,Postgraduate degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,3,2,4,4,4,1,2,2,4,2,3,4,5,1,2,2,1,1,1,1,1,2
96,promotion,Male,<20,High school,Student,Living with parents,"16,000,000–25,000,000 VND",Chinese,3,3,1,3,3,2,2,4,2,1,4,3,4,2,4,1,2,1,1,1,2,3
97,promotion,Female,40–49,Bachelor’s degree,Managerial employee,Married,"<15,000,000 VND",Chinese,5,5,4,2,2,1,4,2,1,4,3,3,4,3,4,1,2,1,1,1,2,3
98,promotion,Female,<20,High school,Civil servant,Divorced,"<15,000,000 VND",Chinese,5,4,1,2,3,2,5,4,4,3,1,5,4,1,5,1,2,1,1,1,1,2
99,promotion,Male,50–59,High school,Office worker,Married,"16,000,000–25,000,000 VND",Chinese,3,3,3,4,1,4,3,2,4,3,2,2,5,1,2,1,2,1,1,1,1,2
100,promotion,Female,>60,Postgraduate degree,Office worker,Divorced,"<15,000,000 VND",Chinese,5,1,1,1,3,2,5,5,2,1,3,3,5,3,5,2,3,1,2,1,1,2
101,promotion,Male,40–49,Postgraduate degree,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",Chinese,5,5,4,3,2,2,2,1,2,4,5,3,5,3,1,2,3,2,1,1,2,3
102,promotion,Female,30–39,Bachelor’s degree,Office worker,Divorced,"16,000,000–25,000,000 VND",Chinese,1,1,1,5,2,5,2,2,1,1,2,3,1,5,3,1,1,1,1,1,1,2
103,promotion,Male,30–39,Postgraduate degree,Civil servant,Divorced,"26,000,000–35,000,000 VND",Chinese,4,5,3,4,4,4,3,1,1,2,4,3,2,3,4,3,2,2,3,1,2,3
104,promotion,Female,>60,High school,Student,Living with parents,"<15,000,000 VND",Chinese,3,5,3,5,5,3,1,5,1,5,1,5,5,2,5,3,2,3,2,1,1,2
105,promotion,Male,20–29,Bachelor’s degree,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,5,4,5,1,5,5,2,3,4,2,5,4,5,3,2,2,3,2,1,1,2,3
106,promotion,Female,30–39,Bachelor’s degree,Civil servant,Divorced,"<15,000,000 VND",Chinese,2,1,1,3,3,1,4,2,4,2,1,5,4,1,2,1,2,1,1,1,1,2
107,promotion,Female,50–59,High school,Student,Married,"16,000,000–25,000,000 VND",Chinese,5,1,1,2,1,1,3,4,2,4,5,5,2,3,2,1,2,1,1,1,2,3
108,promotion,Male,20–29,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,2,5,2,4,4,2,1,2,1,1,2,3,1,5,4,2,2,2,2,1,1,2
109,promotion,Male,30–39,Bachelor’s degree,Managerial employee,Single,"16,000,000–25,000,000 VND",Chinese,4,3,2,5,2,1,1,1,4,5,4,4,5,3,5,2,1,1,2,1,1,2
110,promotion,Male,30–39,High school,Civil servant,Living with parents,"16,000,000–25,000,000 VND",Chinese,1,3,3,1,3,5,1,3,2,1,1,3,3,4,1,3,2,2,2,1,1,2
111,promotion,Female,40–49,Bachelor’s degree,Civil servant,Married,"26,000,000–35,000,000 VND",Chinese,3,5,1,2,1,1,3,1,5,2,3,2,3,5,1,1,2,1,1,1,1,2
112,promotion,Male,<20,High school,Other,Married,"26,000,000–35,000,000 VND",Chinese,2,2,3,4,1,5,3,1,4,3,4,1,3,5,2,1,2,1,1,1,2,3
113,promotion,Female,>60,High school,Managerial employee,Divorced,"16,000,000–25,000,000 VND",Chinese,2,4,5,2,5,5,2,1,1,1,2,1,4,5,1,5,3,4,4,2,2,3
114,promotion,Female,40–49,High school,Civil servant,Single,"<15,000,000 VND",Chinese,2,2,1,4,2,1,4,3,3,2,3,3,1,1,1,1,1,2,1,1,1,1
115,promotion,Male,50–59,Postgraduate degree,Blue-collar worker,Living with parents,"<15,000,000 VND",Chinese,1,4,4,3,3,2,2,3,3,4,5,1,4,3,5,1,2,1,1,1,2,3
116,promotion,Male,30–39,Postgraduate degree,Other,Single,"36,000,000–45,000,000 VND",Chinese,1,5,4,5,2,2,2,2,4,3,3,2,4,1,2,1,2,3,2,1,2,3
117,promotion,Female,<20,High school,Student,Divorced,"<15,000,000 VND",Chinese,1,1,1,4,1,3,3,3,3,4,3,1,3,5,4,1,1,1,1,1,1,2
118,promotion,Female,30–39,Bachelor’s degree,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,5,4,3,2,2,2,5,1,2,5,3,2,1,3,5,2,2,3,2,1,1,2
119,promotion,Male,30–39,High school,Other,Single,">46,000,000 VND",Chinese,4,4,4,3,5,1,4,5,4,3,3,5,2,4,5,3,2,2,3,2,2,3
120,promotion,Female,<20,Bachelor’s degree,Blue-collar worker,Single,"<15,000,000 VND",Chinese,2,1,4,4,2,2,5,3,5,3,2,2,1,5,5,1,2,1,1,1,2,3
121,promotion,Female,50–59,High school,Office worker,Divorced,"26,000,000–35,000,000 VND",Chinese,2,5,2,1,1,2,3,3,1,4,2,1,2,4,1,1,2,1,1,1,2,3
122,promotion,Female,>60,High school,Office worker,Divorced,">46,000,000 VND",Chinese,5,1,2,5,1,5,2,5,1,4,4,3,1,1,2,1,2,1,2,1,1,2
123,promotion,Male,30–39,Bachelor’s degree,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,2,5,5,5,5,1,5,2,1,4,1,1,3,4,1,2,1,2,1,1,1,2
124,promotion,Female,>60,High school,Managerial employee,Married,"36,000,000–45,000,000 VND",Chinese,5,3,2,3,2,4,1,1,2,1,5,5,2,4,1,1,2,1,1,1,2,3
125,promotion,Female,>60,High school,Blue-collar worker,Living with parents,"<15,000,000 VND",Chinese,3,4,2,4,2,4,4,1,2,4,4,1,3,1,5,2,3,2,2,1,1,2
126,promotion,Female,40–49,High school,Other,Divorced,"<15,000,000 VND",Chinese,4,2,4,2,2,1,4,1,3,3,4,2,3,4,5,1,2,1,1,1,2,3
127,promotion,Male,50–59,Bachelor’s degree,Office worker,Single,">46,000,000 VND",Chinese,2,3,1,3,4,3,5,2,3,2,1,5,1,4,2,2,2,2,2,1,1,2
128,promotion,Female,<20,Postgraduate degree,Student,Married,"26,000,000–35,000,000 VND",Chinese,2,2,4,3,3,3,1,4,4,3,3,3,2,4,3,2,3,2,3,1,2,2
129,promotion,Female,20–29,High school,Blue-collar worker,Single,">46,000,000 VND",Chinese,5,2,4,4,4,3,1,2,1,2,3,3,2,5,2,1,2,1,2,3,3,4
130,promotion,Male,50–59,Postgraduate degree,Other,Married,"26,000,000–35,000,000 VND",Chinese,3,3,5,1,3,5,1,1,2,1,1,1,2,4,4,2,3,2,2,1,2,3
131,promotion,Male,<20,Bachelor’s degree,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,5,3,5,5,1,2,5,2,3,1,1,2,3,2,2,1,2,1,2,1,2,3
132,promotion,Female,20–29,High school,Managerial employee,Divorced,"16,000,000–25,000,000 VND",Chinese,3,2,2,5,4,1,2,3,3,2,5,5,2,5,1,4,2,3,3,1,1,3
133,promotion,Female,20–29,Bachelor’s degree,Managerial employee,Single,">46,000,000 VND",Chinese,4,1,2,3,4,2,1,4,3,5,5,3,4,1,5,2,2,2,3,1,1,2
