sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,>60,Postgraduate degree,Student,Divorced,"26,000,000–35,000,000 VND",America,1,4,2,4,1,4,4,4,1,4,5,1,4,1,4,2,3,2,2,2,2,3
2,promotion,Male,50–59,Bachelor’s degree,Office worker,Married,"36,000,000–45,000,000 VND",America,5,1,2,2,1,2,1,3,2,2,5,1,4,5,2,2,2,1,2,1,2,2
3,promotion,Female,<20,High school,Civil servant,Single,"26,000,000–35,000,000 VND",America,5,1,5,5,5,4,2,4,1,5,5,1,1,1,2,2,3,2,2,2,3,3
4,promotion,Female,20–29,Bachelor’s degree,Office worker,Married,"16,000,000–25,000,000 VND",America,1,2,5,2,2,1,5,5,4,5,5,4,2,3,5,2,2,2,2,1,2,3
5,promotion,Male,50–59,High school,Office worker,Divorced,"36,000,000–45,000,000 VND",America,5,4,5,3,2,4,2,1,5,2,5,1,1,3,3,2,2,2,2,1,2,3
6,promotion,Male,50–59,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",America,1,4,2,3,1,1,2,1,2,3,1,1,3,2,1,2,2,2,2,1,1,1
7,promotion,Female,30–39,Postgraduate degree,Other,Single,"16,000,000–25,000,000 VND",America,3,3,1,5,4,5,4,1,1,5,2,3,2,2,2,2,2,1,2,1,2,2
8,promotion,Male,30–39,Bachelor’s degree,Managerial employee,Single,"26,000,000–35,000,000 VND",America,1,3,3,5,4,1,3,4,1,4,3,2,2,2,2,3,3,3,3,2,3,4
9,promotion,Male,50–59,Bachelor’s degree,Blue-collar worker,Divorced,">46,000,000 VND",America,5,4,2,5,4,2,3,2,2,5,2,5,2,5,3,3,2,2,2,2,2,3
10,promotion,Female,40–49,High school,Office worker,Married,"36,000,000–45,000,000 VND",America,2,3,5,2,4,3,4,5,3,5,3,2,2,2,2,2,2,3,2,1,2,3
11,promotion,Female,30–39,Postgraduate degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",America,1,3,3,3,2,3,2,3,2,3,2,1,5,1,3,2,2,2,2,1,2,3
12,promotion,Female,20–29,Bachelor’s degree,Managerial employee,Single,"26,000,000–35,000,000 VND",America,5,1,5,4,2,1,1,4,3,2,5,1,3,4,5,3,2,2,3,2,2,4
13,promotion,Female,<20,High school,Student,Divorced,"<15,000,000 VND",America,2,2,3,2,2,2,3,3,5,2,3,5,4,2,1,2,2,1,2,1,1,2
14,promotion,Male,40–49,High school,Other,Divorced,"26,000,000–35,000,000 VND",America,3,5,5,3,5,1,1,4,5,2,3,1,3,1,2,3,3,2,3,2,3,4
15,promotion,Male,40–49,High school,Civil servant,Married,"26,000,000–35,000,000 VND",America,2,5,1,1,1,3,3,5,4,3,2,3,1,5,4,2,3,2,2,2,3,4
16,promotion,Male,50–59,Postgraduate degree,Blue-collar worker,Single,">46,000,000 VND",America,5,3,1,2,5,1,1,5,4,4,5,3,2,3,2,2,2,2,2,2,3,4
17,promotion,Female,40–49,High school,Managerial employee,Divorced,"36,000,000–45,000,000 VND",America,4,1,2,3,1,2,4,4,1,4,3,4,1,3,2,2,2,2,2,1,2,3
18,promotion,Female,>60,High school,Student,Living with parents,"<15,000,000 VND",America,4,4,1,3,3,4,3,2,4,2,4,5,3,3,5,2,3,2,2,1,2,3
19,promotion,Male,40–49,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",America,3,5,5,5,3,3,2,1,1,3,4,5,5,4,5,2,2,2,2,1,1,2
20,promotion,Male,50–59,Bachelor’s degree,Office worker,Living with parents,"26,000,000–35,000,000 VND",America,5,4,2,3,2,2,2,1,3,5,1,2,5,4,1,2,2,2,3,2,2,3
21,promotion,Male,50–59,High school,Civil servant,Single,"16,000,000–25,000,000 VND",America,4,1,1,4,3,1,2,2,2,5,2,3,5,1,5,2,2,2,2,1,1,2
22,promotion,Male,50–59,High school,Blue-collar worker,Living with parents,"<15,000,000 VND",America,2,5,2,5,4,3,1,3,3,5,5,2,4,3,4,2,3,2,3,1,2,3
23,promotion,Male,40–49,Postgraduate degree,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",America,2,5,3,5,2,3,4,5,3,5,2,2,4,5,5,2,2,2,2,1,1,2
24,promotion,Male,40–49,High school,Managerial employee,Single,"26,000,000–35,000,000 VND",America,1,5,3,1,5,5,3,4,5,5,2,1,4,5,1,3,2,3,2,2,2,3
25,promotion,Female,40–49,Bachelor’s degree,Managerial employee,Single,"36,000,000–45,000,000 VND",America,1,4,5,5,4,2,3,2,2,3,2,4,5,5,4,2,2,2,3,2,2,3
26,promotion,Female,>60,High school,Civil servant,Living with parents,"<15,000,000 VND",America,1,3,3,2,5,1,4,3,1,3,2,3,1,4,5,2,2,2,2,1,2,3
27,promotion,Female,20–29,Bachelor’s degree,Managerial employee,Divorced,"16,000,000–25,000,000 VND",America,5,5,2,2,5,1,4,4,2,5,5,5,2,5,2,2,2,2,2,2,3,4
28,promotion,Male,>60,Bachelor’s degree,Civil servant,Divorced,"26,000,000–35,000,000 VND",America,1,1,3,2,4,5,5,4,3,5,4,1,2,3,1,2,2,2,2,1,1,2
