sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,<20,High school,Other,Single,">46,000,000 VND",Southeast Asian,3,3,3,4,5,5,5,1,1,2,2,3,1,1,2,3,4,5,2,2,1,2
1,promotion,Male,<20,High school,Other,Single,">46,000,000 VND",Southeast Asian,3,3,3,4,5,5,5,1,1,2,2,3,1,1,2,3,4,5,2,2,1,2
2,prevention,Female,40–49,Bachelor’s degree,Civil servant,Single,"<15,000,000 VND",Southeast Asian,3,5,5,5,3,2,5,5,3,1,5,1,4,3,4,5,6,4.5,3.5,2,3,4
2,promotion,Female,40–49,Bachelor’s degree,Civil servant,Single,"<15,000,000 VND",Southeast Asian,3,5,5,5,3,2,5,5,3,1,5,1,4,3,4,5,6,4.5,5,3.5,4,4
3,prevention,Female,<20,High school,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Southeast Asian,2,4,4,4,2,1,1,1,4,5,3,3,2,5,4,3,4,2,3,5,6,7
3,promotion,Female,<20,High school,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Southeast Asian,2,4,4,4,2,1,1,1,4,5,3,3,2,5,4,3,4,5,2,1,2,3
4,prevention,Female,>60,Bachelor’s degree,Office worker,Married,"26,000,000–35,000,000 VND",Southeast Asian,5,4,2,2,1,5,1,3,5,4,1,5,1,4,5,5,4,3,2,3,2,1
4,promotion,Female,>60,Bachelor’s degree,Office worker,Married,"26,000,000–35,000,000 VND",Southeast Asian,5,4,2,2,1,5,1,3,5,4,1,5,1,4,5,5,4,3.5,3,2.5,2,3
5,prevention,Male,20–29,High school,Blue-collar worker,Living with parents,">46,000,000 VND",Southeast Asian,2,5,3,4,5,3,3,2,2,1,5,3,1,2,3,4,5,6,3,2,3,2
5,promotion,Male,20–29,High school,Blue-collar worker,Living with parents,">46,000,000 VND",Southeast Asian,2,5,3,4,5,3,3,2,2,1,5,3,1,2,3,3,4,5,2,3,4,6
6,prevention,Female,<20,High school,Other,Divorced,"36,000,000–45,000,000 VND",Southeast Asian,3,5,3,4,3,4,3,3,1,5,1,2,4,5,3,4,5,3,2,1,3,2
6,promotion,Female,<20,High school,Other,Divorced,"36,000,000–45,000,000 VND",Southeast Asian,3,5,3,4,3,4,3,3,1,5,1,2,4,5,3,3,4,5,2,2,3,3
7,prevention,Male,<20,High school,Other,Married,"<15,000,000 VND",Southeast Asian,2,1,5,3,1,4,3,1,2,1,3,4,2,3,1,2,3,4,1,1,2,3
7,promotion,Male,<20,High school,Other,Married,"<15,000,000 VND",Southeast Asian,2,1,5,3,1,4,3,1,2,1,3,4,2,3,1,3,2,4,3,1,1,2
