sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Female,50–59,High school,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,4,5,2,4,4,2,2,5,5,2,1,5,5,4,5,3,4,4,3,2,3,4
1,promotion,Female,50–59,High school,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,4,5,2,4,4,2,2,5,5,2,1,5,5,4,5,4,5,4,6,3,4,5
2,prevention,Male,50–59,Postgraduate degree,Civil servant,Single,"<15,000,000 VND",Chinese,2,4,4,4,2,2,1,1,1,2,1,4,2,2,4,3,4,4,5,3,4,5
2,promotion,Male,50–59,Postgraduate degree,Civil servant,Single,"<15,000,000 VND",Chinese,2,4,4,4,2,2,1,1,1,2,1,4,2,2,4,2,3,2,2,3,4,5
3,prevention,Male,20–29,High school,Blue-collar worker,Single,"<15,000,000 VND",Chinese,4,3,3,4,4,4,4,1,5,4,3,2,2,2,1,4,5,4,3,2,3,4
3,promotion,Male,20–29,High school,Blue-collar worker,Single,"<15,000,000 VND",Chinese,4,3,3,4,4,4,4,1,5,4,3,2,2,2,1,4,3,3,4,2,2,3
4,prevention,Female,>60,Bachelor’s degree,Student,Single,"26,000,000–35,000,000 VND",Chinese,2,2,4,2,5,3,5,4,1,3,5,1,2,3,4,3,4,4,5,3,4,5
4,promotion,Female,>60,Bachelor’s degree,Student,Single,"26,000,000–35,000,000 VND",Chinese,2,2,4,2,5,3,5,4,1,3,5,1,2,3,4,3,4,5,3,2,3,4
5,prevention,Male,40–49,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,1,3,2,4,4,5,4,2,2,3,1,4,5,3,4,3,4,3,5,3,4,5
5,promotion,Male,40–49,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,1,3,2,4,4,5,4,2,2,3,1,4,5,3,4,3,4,3,3,2,3,4
6,prevention,Female,50–59,High school,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,2,3,1,1,1,4,3,5,4,1,3,5,1,2,4,4,3,4,3,4,5,6
6,promotion,Female,50–59,High school,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,2,3,1,1,1,4,3,5,4,1,3,5,1,2,4,3,4,3,4,2,3,4
7,prevention,Female,>60,High school,Other,Living with parents,">46,000,000 VND",Chinese,2,2,5,4,5,4,1,1,1,3,1,1,5,2,4,4,5,6,5,3,4,5
7,promotion,Female,>60,High school,Other,Living with parents,">46,000,000 VND",Chinese,2,2,5,4,5,4,1,1,1,3,1,1,5,2,4,5,5,6,7,4,5,6
8,prevention,Male,<20,High school,Managerial employee,Divorced,"16,000,000–25,000,000 VND",Chinese,4,1,1,5,4,3,1,2,5,4,5,5,5,3,3,3,3,3,4,3,3,2
