sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,>60,Postgraduate degree,Managerial employee,Single,"36,000,000–45,000,000 VND",America,4,4,1,4,3,2,4,2,1,1,2,1,4,1,4,2,3,2,1,1,2,3
1,promotion,Male,>60,Postgraduate degree,Managerial employee,Single,"36,000,000–45,000,000 VND",America,4,4,1,4,3,2,4,2,1,1,2,1,4,1,4,3,2,3,2,1,1,1
2,prevention,Female,>60,High school,Civil servant,Single,">46,000,000 VND",America,2,4,2,1,1,4,5,5,2,1,5,1,3,1,4,2,3,2,1,1,1,2
2,promotion,Female,>60,High school,Civil servant,Single,">46,000,000 VND",America,2,4,2,1,1,4,5,5,2,1,5,1,3,1,4,2,3,2,1,1,1,2
3,prevention,Male,40–49,Bachelor’s degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",America,4,3,2,5,5,5,3,4,5,3,1,4,3,1,5,2,3,2,1,1,1,3
3,promotion,Male,40–49,Bachelor’s degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",America,4,3,2,5,5,5,3,4,5,3,1,4,3,1,5,2,3,3,2,1,1,1
4,prevention,Male,40–49,Postgraduate degree,Blue-collar worker,Married,"36,000,000–45,000,000 VND",America,5,4,5,3,5,4,2,4,3,4,5,2,2,5,3,4,3,2,3,1,1,3
4,promotion,Male,40–49,Postgraduate degree,Blue-collar worker,Married,"36,000,000–45,000,000 VND",America,5,4,5,3,5,4,2,4,3,4,5,2,2,5,3,4,3,2,3,2,1,3
5,prevention,Female,>60,Postgraduate degree,Managerial employee,Married,">46,000,000 VND",America,3,3,3,5,4,3,1,1,4,1,3,5,4,2,5,2,3,2,1,1,1,3
5,promotion,Female,>60,Postgraduate degree,Managerial employee,Married,">46,000,000 VND",America,3,3,3,5,4,3,1,1,4,1,3,5,4,2,5,2,3,2,1,1,1,3
6,prevention,Female,50–59,Postgraduate degree,Civil servant,Single,"26,000,000–35,000,000 VND",America,2,4,2,4,4,2,1,5,4,4,1,3,2,4,1,2,3,2,1,1,1,3
6,promotion,Female,50–59,Postgraduate degree,Civil servant,Single,"26,000,000–35,000,000 VND",America,2,4,2,4,4,2,1,5,4,4,1,3,2,4,1,3,2,3,2,1,1,3
7,prevention,Female,20–29,Postgraduate degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",America,5,5,1,4,3,1,3,1,4,4,2,5,3,1,3,2,3,3,1,1,1,2
7,promotion,Female,20–29,Postgraduate degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",America,5,5,1,4,3,1,3,1,4,4,2,5,3,1,3,2,3,3,1,1,2,3
8,prevention,Male,30–39,Postgraduate degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",America,2,5,5,5,3,4,5,5,2,1,1,3,1,1,5,3,2,3,2,1,1,3
8,promotion,Male,30–39,Postgraduate degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",America,2,5,5,5,3,4,5,5,2,1,1,3,1,1,5,3,4,2,3,2,1,3
9,prevention,Male,<20,High school,Office worker,Single,"<15,000,000 VND",America,3,2,1,4,3,5,4,4,3,5,5,1,5,3,5,2,3,2,1,1,1,3
9,promotion,Male,<20,High school,Office worker,Single,"<15,000,000 VND",America,3,2,1,4,3,5,4,4,3,5,5,1,5,3,5,2,3,2,1,1,2,3
10,prevention,Female,20–29,Postgraduate degree,Other,Living with parents,"<15,000,000 VND",America,5,1,2,2,2,5,5,4,5,3,2,1,1,4,4,2,3,2,1,1,1,3
10,promotion,Female,20–29,Postgraduate degree,Other,Living with parents,"<15,000,000 VND",America,5,1,2,2,2,5,5,4,5,3,2,1,1,4,4,2,3,2,1,1,1,3
11,prevention,Female,<20,High school,Other,Divorced,"36,000,000–45,000,000 VND",America,1,3,2,4,5,2,5,3,5,2,4,3,1,1,1,1,2,3,1,1,1,3
11,promotion,Female,<20,High school,Other,Divorced,"36,000,000–45,000,000 VND",America,1,3,2,4,5,2,5,3,5,2,4,3,1,1,1,2,3,2,1,1,1,3
