sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,20–29,High school,Student,Living with parents,"<15,000,000 VND",Arab,2,3,5,1,4,5,5,4,3,3,5,1,5,3,2,4,5,6,7,3,4,4
1,promotion,Male,20–29,High school,Student,Living with parents,"<15,000,000 VND",Arab,2,3,5,1,4,5,5,4,3,3,5,1,5,3,2,4,5,6,7,4,3,2
2,prevention,Female,50–59,High school,Blue-collar worker,Living with parents,"<15,000,000 VND",Arab,1,4,5,4,2,4,1,5,2,5,4,5,1,2,2,5,6,7,7,4,3,2
2,promotion,Female,50–59,High school,Blue-collar worker,Living with parents,"<15,000,000 VND",Arab,1,4,5,4,2,4,1,5,2,5,4,5,1,2,2,7,6,5,4,7,6,5
3,prevention,Female,40–49,Bachelor’s degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Arab,3,2,5,4,1,1,1,1,2,1,2,4,5,4,2,3,5,6,4,2,3,3
3,promotion,Female,40–49,Bachelor’s degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Arab,3,2,5,4,1,1,1,1,2,1,2,4,5,4,2,3,5,6,7,4,4,4
4,prevention,Male,>60,Postgraduate degree,Other,Single,"26,000,000–35,000,000 VND",Arab,3,2,5,3,2,1,5,2,2,2,3,1,3,4,5,3,5,6,7,4,5,5
4,promotion,Male,>60,Postgraduate degree,Other,Single,"26,000,000–35,000,000 VND",Arab,3,2,5,3,2,1,5,2,2,2,3,1,3,4,5,7,6,5,4,3,2,1
5,prevention,Male,20–29,High school,Student,Divorced,"26,000,000–35,000,000 VND",Arab,1,5,1,3,1,1,3,5,1,1,4,5,4,3,4,1,2,3,4,7,6,5
5,promotion,Male,20–29,High school,Student,Divorced,"26,000,000–35,000,000 VND",Arab,1,5,1,3,1,1,3,5,1,1,4,5,4,3,4,5,6,7,4,5,4,3
6,prevention,Female,>60,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Arab,5,3,1,1,4,2,1,4,5,2,4,3,1,3,5,4,5,6,7,5,4,3
6,promotion,Female,>60,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Arab,5,3,1,1,4,2,1,4,5,2,4,3,1,3,5,4,6,7,6,3,2,2
7,prevention,Male,30–39,High school,Civil servant,Living with parents,"16,000,000–25,000,000 VND",Arab,5,1,1,3,5,5,3,3,5,3,5,3,1,2,3,7,6,5,4,5,4,3
7,promotion,Male,30–39,High school,Civil servant,Living with parents,"16,000,000–25,000,000 VND",Arab,5,1,1,3,5,5,3,3,5,3,5,3,1,2,3,6,5,4,3,2,1,0
8,prevention,Female,20–29,High school,Student,Living with parents,"16,000,000–25,000,000 VND",Arab,4,2,2,3,3,2,5,4,5,1,1,2,4,1,4,4,6,5,3,2,3,2
8,promotion,Female,20–29,High school,Student,Living with parents,"16,000,000–25,000,000 VND",Arab,4,2,2,3,3,2,5,4,5,1,1,2,4,1,4,4,3.5,3,2,2,1.5,1
9,prevention,Male,>60,Postgraduate degree,Civil servant,Living with parents,">46,000,000 VND",Arab,4,1,3,5,1,1,3,4,2,1,2,3,5,1,4,4,5,6,7,4,3.5,3
9,promotion,Male,>60,Postgraduate degree,Civil servant,Living with parents,">46,000,000 VND",Arab,4,1,3,5,1,1,3,4,2,1,2,3,5,1,4,7,6.5,7,6,4,3,2
10,prevention,Female,50–59,Postgraduate degree,Student,Single,"26,000,000–35,000,000 VND",Arab,1,1,4,1,4,4,3,1,5,2,4,3,5,5,5,7,6,5,4,3,2,1
10,promotion,Female,50–59,Postgraduate degree,Student,Single,"26,000,000–35,000,000 VND",Arab,1,1,4,1,4,4,3,1,5,2,4,3,5,5,5,3,4,5,7,2,3,3
11,prevention,Female,40–49,High school,Office worker,Divorced,"16,000,000–25,000,000 VND",Arab,1,1,1,5,1,1,3,4,1,2,2,5,1,1,3,3,4,5,6,2,3,4
11,promotion,Female,40–49,High school,Office worker,Divorced,"16,000,000–25,000,000 VND",Arab,1,1,1,5,1,1,3,4,1,2,2,5,1,1,3,5,6,7,7,3,2,4
12,prevention,Male,50–59,Bachelor’s degree,Managerial employee,Married,"16,000,000–25,000,000 VND",Arab,2,2,2,5,5,1,5,4,3,5,3,5,1,2,2,3,4,5,6,2,3,3
12,promotion,Male,50–59,Bachelor’s degree,Managerial employee,Married,"16,000,000–25,000,000 VND",Arab,2,2,2,5,5,1,5,4,3,5,3,5,1,2,2,5,4,6,7,3,2,1
13,prevention,Female,40–49,High school,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Arab,1,4,1,3,1,3,4,4,1,4,4,3,2,4,2,4,5,6,7,3,4,5
13,promotion,Female,40–49,High school,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Arab,1,4,1,3,1,3,4,4,1,4,4,3,2,4,2,4,3,2,1,5,3,1
14,prevention,Female,30–39,Bachelor’s degree,Student,Divorced,"16,000,000–25,000,000 VND",Arab,2,1,2,2,5,2,2,2,1,2,1,5,5,1,3,2,3,4,5,4,3,2
14,promotion,Female,30–39,Bachelor’s degree,Student,Divorced,"16,000,000–25,000,000 VND",Arab,2,1,2,2,5,2,2,2,1,2,1,5,5,1,3,3,4,5,6,2,3,4
15,prevention,Male,>60,Bachelor’s degree,Managerial employee,Single,"16,000,000–25,000,000 VND",Arab,1,4,5,1,2,1,5,3,2,4,1,2,5,4,4,6,5,4,3,5,4,3
