sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,30–39,Bachelor’s degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Arab,3,1,4,4,3,1,5,1,4,1,3,5,2,4,4,3,4,5,6,2,3,3
1,promotion,Male,30–39,Bachelor’s degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Arab,3,1,4,4,3,1,5,1,4,1,3,5,2,4,4,4,3,4,4,2,1,3
2,prevention,Male,<20,Bachelor’s degree,Other,Living with parents,"26,000,000–35,000,000 VND",Arab,3,2,3,1,4,3,5,2,5,2,1,1,5,4,5,4,5,6,7,3,2,1
2,promotion,Male,<20,Bachelor’s degree,Other,Living with parents,"26,000,000–35,000,000 VND",Arab,3,2,3,1,4,3,5,2,5,2,1,1,5,4,5,1,2,3,4,7,6,5
3,prevention,Female,>60,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Arab,2,2,3,3,3,3,3,3,1,5,2,4,1,4,3,4,5,6,7,3,2,1
3,promotion,Female,>60,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Arab,2,2,3,3,3,3,3,3,1,5,2,4,1,4,3,3,4,5,6,2,3,3
4,prevention,Female,<20,High school,Civil servant,Divorced,"36,000,000–45,000,000 VND",Arab,1,2,4,1,4,5,3,5,5,4,3,1,1,2,1,5,4,7,6,3,2,5
4,promotion,Female,<20,High school,Civil servant,Divorced,"36,000,000–45,000,000 VND",Arab,1,2,4,1,4,5,3,5,5,4,3,1,1,2,1,6,7,8,4,6,5,6
5,prevention,Female,>60,High school,Student,Married,"36,000,000–45,000,000 VND",Arab,1,5,5,1,2,1,4,5,3,2,2,4,4,4,1,4,5,6,7,3,4,4
5,promotion,Female,>60,High school,Student,Married,"36,000,000–45,000,000 VND",Arab,1,5,5,1,2,1,4,5,3,2,2,4,4,4,1,6,7,6,7,5,4,3
6,prevention,Female,20–29,High school,Managerial employee,Living with parents,">46,000,000 VND",Arab,4,1,2,3,3,3,5,2,2,3,3,2,3,4,1,7,5,6,3,4,3,2
6,promotion,Female,20–29,High school,Managerial employee,Living with parents,">46,000,000 VND",Arab,4,1,2,3,3,3,5,2,2,3,3,2,3,4,1,3,5,7,6,4,3,3
7,prevention,Female,20–29,Postgraduate degree,Student,Single,"<15,000,000 VND",Arab,3,2,3,4,2,3,3,1,5,5,5,2,4,1,3,6,5,7,3,4,3,2
7,promotion,Female,20–29,Postgraduate degree,Student,Single,"<15,000,000 VND",Arab,3,2,3,4,2,3,3,1,5,5,5,2,4,1,3,4,5,6,7,3,2,1
8,prevention,Male,<20,Bachelor’s degree,Other,Living with parents,"16,000,000–25,000,000 VND",Arab,2,1,5,4,4,2,4,5,4,1,5,4,5,5,1,3,4,5,6,2,3,4
8,promotion,Male,<20,Bachelor’s degree,Other,Living with parents,"16,000,000–25,000,000 VND",Arab,2,1,5,4,4,2,4,5,4,1,5,4,5,5,1,4,5,6,7,2,3,4
9,prevention,Female,40–49,Bachelor’s degree,Managerial employee,Married,"<15,000,000 VND",Arab,1,5,1,2,3,4,1,1,3,3,1,5,2,5,3,3,4,5,6,4,5,6
9,promotion,Female,40–49,Bachelor’s degree,Managerial employee,Married,"<15,000,000 VND",Arab,1,5,1,2,3,4,1,1,3,3,1,5,2,5,3,5,7,6,6,3,4,4
10,prevention,Female,<20,High school,Civil servant,Married,"36,000,000–45,000,000 VND",Arab,2,4,3,3,3,5,3,2,5,3,5,3,2,2,3,4,5,6,7,3,3,3
10,promotion,Female,<20,High school,Civil servant,Married,"36,000,000–45,000,000 VND",Arab,2,4,3,3,3,5,3,2,5,3,5,3,2,2,3,4,5,6,7,3,2,1
11,prevention,Male,20–29,High school,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Arab,3,2,1,2,1,5,5,4,5,5,2,3,3,3,1,3,4,5,6,4,4,4
11,promotion,Male,20–29,High school,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Arab,3,2,1,2,1,5,5,4,5,5,2,3,3,3,1,7,6,6,5,3,2,1
12,prevention,Female,>60,Bachelor’s degree,Student,Living with parents,"26,000,000–35,000,000 VND",Arab,4,5,4,1,1,1,2,4,4,1,3,3,5,5,2,7,7,6,5,4,3,2
12,promotion,Female,>60,Bachelor’s degree,Student,Living with parents,"26,000,000–35,000,000 VND",Arab,4,5,4,1,1,1,2,4,4,1,3,3,5,5,2,7,6,5,4,7,6,5
