sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,20–29,Bachelor’s degree,Other,Living with parents,"26,000,000–35,000,000 VND",Chinese,3,4,4,1,4,1,5,2,4,3,4,2,2,4,4,4,5,3,6,2,3,4
2,promotion,Female,<20,Bachelor’s degree,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Chinese,5,3,5,2,1,2,4,5,2,2,5,5,3,3,1,3,4,5,6,2,3,5
3,promotion,Male,40–49,High school,Civil servant,Divorced,"<15,000,000 VND",Chinese,2,5,2,4,3,3,1,4,5,2,1,2,5,4,4,4,5,3,6,2,1,3
4,promotion,Female,30–39,Postgraduate degree,Blue-collar worker,Married,">46,000,000 VND",Chinese,2,4,5,3,5,4,3,4,1,5,4,1,1,4,4,4,5,6,3,2,1,3
5,promotion,Male,40–49,Postgraduate degree,Civil servant,Single,"26,000,000–35,000,000 VND",Chinese,1,4,4,3,1,1,3,5,5,4,3,3,3,2,5,4,5,4,3,2,3,4
6,promotion,Female,>60,Bachelor’s degree,Other,Single,"16,000,000–25,000,000 VND",Chinese,2,1,2,1,2,3,3,1,2,1,4,5,5,3,4,3,2,4,1,1,2,3
7,promotion,Male,20–29,Bachelor’s degree,Other,Living with parents,"<15,000,000 VND",Chinese,3,1,5,2,2,4,3,2,1,4,2,4,3,4,1,3,4,2,3,1,1,2
8,promotion,Female,50–59,Postgraduate degree,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,4,2,2,4,3,2,5,2,5,5,5,2,3,3,4,4,3,2,5,1,2,3
9,promotion,Female,>60,High school,Blue-collar worker,Living with parents,"<15,000,000 VND",Chinese,5,4,4,2,1,2,4,4,5,3,4,3,3,4,1,4,5,3,2,1,2,3
10,promotion,Male,50–59,Postgraduate degree,Managerial employee,Married,"26,000,000–35,000,000 VND",Chinese,4,3,3,5,5,1,2,2,3,4,1,4,4,3,2,4,5,3,2,1,2,3
11,promotion,Female,<20,Postgraduate degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Chinese,3,1,3,3,1,4,2,4,2,4,2,3,3,4,4,3,4,5,6,2,3,4
12,promotion,Female,30–39,Postgraduate degree,Student,Living with parents,"<15,000,000 VND",Chinese,1,3,2,2,3,5,2,1,1,2,1,2,3,4,3,3,4,3,4,1,2,3
13,promotion,Female,50–59,Bachelor’s degree,Student,Single,"<15,000,000 VND",Chinese,5,1,3,4,5,3,2,2,4,4,1,2,5,3,5,3,2,2,4,1,1,2
14,promotion,Male,>60,Bachelor’s degree,Other,Living with parents,"<15,000,000 VND",Chinese,1,4,2,5,5,3,2,3,1,3,2,1,3,2,4,3,4,4,5,2,3,4
15,promotion,Female,40–49,Postgraduate degree,Blue-collar worker,Divorced,"36,000,000–45,000,000 VND",Chinese,5,5,2,2,5,4,5,4,3,4,3,1,4,2,2,4,5,3,6,1,2,3
16,promotion,Male,>60,High school,Managerial employee,Married,">46,000,000 VND",Chinese,5,1,3,4,5,5,3,3,4,4,2,4,3,5,3,3,4,2,5,1,2,3
17,promotion,Male,<20,Postgraduate degree,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,3,3,3,3,5,4,5,3,2,4,2,3,5,4,5,4,5,3,4,2,3,4
18,promotion,Female,40–49,Postgraduate degree,Office worker,Single,"26,000,000–35,000,000 VND",Chinese,1,4,3,4,2,2,2,2,5,2,2,1,4,5,3,3,4,2,5,1,2,3
19,promotion,Female,40–49,Postgraduate degree,Managerial employee,Married,"36,000,000–45,000,000 VND",Chinese,3,1,1,4,2,2,5,5,5,3,3,2,1,4,4,4,5,3,6,1,2,3
20,promotion,Male,20–29,Postgraduate degree,Student,Married,">46,000,000 VND",Chinese,1,5,5,3,1,3,5,5,3,2,3,5,1,3,5,4,5,4,3,2,1,3
21,promotion,Male,>60,Postgraduate degree,Student,Married,"26,000,000–35,000,000 VND",Chinese,2,1,4,1,2,4,3,5,2,2,3,3,3,4,2,3,4,3,2,1,2,3
22,promotion,Female,50–59,Postgraduate degree,Other,Living with parents,"16,000,000–25,000,000 VND",Chinese,4,4,2,3,5,1,1,5,4,2,1,2,2,4,3,5,4,3,4,2,2,3
23,promotion,Male,50–59,Postgraduate degree,Managerial employee,Single,">46,000,000 VND",Chinese,1,1,3,5,5,4,5,5,3,1,2,5,3,4,3,3,4,5,4,2,3,3
24,promotion,Female,40–49,Bachelor’s degree,Other,Living with parents,"26,000,000–35,000,000 VND",Chinese,2,4,1,5,3,5,2,3,4,3,1,1,4,5,2,4,5,3,6,2,1,4
25,promotion,Female,<20,Bachelor’s degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Chinese,5,4,4,4,4,3,4,4,1,3,5,2,3,2,2,4,5,3,6,2,3,1
26,promotion,Female,>60,High school,Civil servant,Married,"<15,000,000 VND",Chinese,4,4,3,4,5,5,3,4,5,4,2,3,4,1,3,5,6,5,4,,,
27,promotion,Male,30–39,Postgraduate degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,1,4,3,3,1,4,3,4,1,3,4,1,3,4,5,4,5,6,3,2,1,3
28,promotion,Female,30–39,Bachelor’s degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Chinese,2,3,3,2,3,4,4,3,4,2,2,5,4,3,3,3,4,3,5,2,3,4
29,promotion,Male,50–59,Postgraduate degree,Managerial employee,Married,"16,000,000–25,000,000 VND",Chinese,3,1,2,4,3,5,2,4,4,2,5,3,2,3,3,3,4,3,5,2,3,4
30,promotion,Male,30–39,High school,Office worker,Living with parents,">46,000,000 VND",Chinese,1,3,4,1,2,4,3,1,1,2,4,3,5,1,3,3,4,2,5,1,2,3
31,promotion,Male,>60,Postgraduate degree,Office worker,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,1,4,4,3,2,3,1,2,5,1,3,3,4,5,3,4,4,5,2,3,4
32,promotion,Female,>60,Bachelor’s degree,Student,Divorced,"<15,000,000 VND",Chinese,4,1,3,1,4,4,3,5,4,1,3,4,3,5,5,3,4,5,2,1,1,2
33,promotion,Male,>60,Postgraduate degree,Other,Married,"36,000,000–45,000,000 VND",Chinese,4,3,2,5,3,1,5,5,1,1,5,3,1,3,1,3,4,5,2,1,2,3
34,promotion,Female,40–49,High school,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,3,4,3,5,3,5,2,5,2,3,5,5,4,2,2,3,4,3,2,1,2,3
35,promotion,Male,20–29,Postgraduate degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,2,1,1,3,1,5,4,2,4,4,1,2,5,5,1,3,4,5,2,1,2,3
36,promotion,Male,20–29,Postgraduate degree,Student,Married,"26,000,000–35,000,000 VND",Chinese,4,4,4,4,3,1,1,4,4,3,4,4,2,1,5,5,6,4,3,2,1,3
37,promotion,Male,20–29,High school,Office worker,Single,"26,000,000–35,000,000 VND",Chinese,4,1,4,5,5,3,1,4,2,5,2,3,4,1,5,5,6,6,4,3,2,4
38,promotion,Female,40–49,Postgraduate degree,Other,Married,">46,000,000 VND",Chinese,2,5,4,5,5,4,3,5,2,2,5,2,5,5,5,6,5,6,4,3,2,4
39,promotion,Male,50–59,High school,Blue-collar worker,Living with parents,"<15,000,000 VND",Chinese,3,3,3,1,4,5,4,1,5,2,2,3,5,5,3,3,4,5,4,2,3,4
40,promotion,Female,>60,Postgraduate degree,Other,Married,"26,000,000–35,000,000 VND",Chinese,2,1,1,2,5,5,2,3,4,4,5,2,1,1,1,3,2,3,4,1,2,3
41,promotion,Female,50–59,Bachelor’s degree,Managerial employee,Married,"26,000,000–35,000,000 VND",Chinese,2,4,1,5,3,2,5,2,2,5,5,2,5,2,3,3,4,5,6,2,1,4
42,promotion,Male,>60,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,4,1,3,5,2,1,4,2,1,1,1,3,1,5,3,3,4,2,5,1,2,3
43,promotion,Male,30–39,Bachelor’s degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,2,4,4,5,1,4,1,2,4,5,2,3,5,4,4,3,4,3,5,2,3,3
44,promotion,Male,20–29,Postgraduate degree,Civil servant,Divorced,">46,000,000 VND",Chinese,5,2,4,2,1,1,1,2,4,2,3,4,4,1,1,3,2,4,1,,,
45,promotion,Female,<20,Bachelor’s degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,5,1,2,5,4,1,1,4,1,2,1,2,5,3,4,3,4,5,6,1,2,3
46,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Married,"16,000,000–25,000,000 VND",Chinese,2,4,4,5,3,3,5,3,3,1,1,5,2,5,3,4,5,3,6,2,1,3
47,promotion,Female,20–29,Bachelor’s degree,Blue-collar worker,Single,"26,000,000–35,000,000 VND",Chinese,1,5,4,1,5,4,5,3,2,4,4,3,4,4,3,5,6,6,4,2,3,4
48,promotion,Female,<20,Bachelor’s degree,Civil servant,Living with parents,"16,000,000–25,000,000 VND",Chinese,1,4,1,5,2,2,3,2,2,2,3,3,3,4,1,3,4,3,5,2,3,4
