sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,>60,Bachelor’s degree,Other,Divorced,">46,000,000 VND",Southeast Asian,3,5,2,1,1,4,3,5,1,4,4,1,4,3,3,5,3,4,2,4,3,3
1,promotion,Male,>60,Bachelor’s degree,Other,Divorced,">46,000,000 VND",Southeast Asian,3,5,2,1,1,4,3,5,1,4,4,1,4,3,3,4,3,2,3,1,2,2
2,prevention,Male,>60,Bachelor’s degree,Student,Divorced,"36,000,000–45,000,000 VND",Southeast Asian,3,4,1,2,2,4,2,4,5,4,3,3,2,2,1,3,2,3,1,4,5,6
2,promotion,Male,>60,Bachelor’s degree,Student,Divorced,"36,000,000–45,000,000 VND",Southeast Asian,3,4,1,2,2,4,2,4,5,4,3,3,2,2,1,3,4,5,2,1,2,3
3,prevention,Male,>60,Postgraduate degree,Office worker,Living with parents,">46,000,000 VND",Southeast Asian,1,2,5,4,2,4,3,4,2,2,3,3,2,4,3,3,4,5,2,4,4,6
3,promotion,Male,>60,Postgraduate degree,Office worker,Living with parents,">46,000,000 VND",Southeast Asian,1,2,5,4,2,4,3,4,2,2,3,3,2,4,3,2,3,4,3,5,6,5
4,prevention,Female,20–29,High school,Managerial employee,Single,"36,000,000–45,000,000 VND",Southeast Asian,5,1,3,1,4,5,1,1,2,4,2,1,5,5,4,3,2,4,3,1,2,3
4,promotion,Female,20–29,High school,Managerial employee,Single,"36,000,000–45,000,000 VND",Southeast Asian,5,1,3,1,4,5,1,1,2,4,2,1,5,5,4,3,4,5,2,1,3,4
5,prevention,Male,>60,Postgraduate degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Southeast Asian,2,4,3,3,5,4,5,5,1,1,1,2,4,4,2,4,3,5,2,3,3,4
5,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Southeast Asian,2,4,3,3,5,4,5,5,1,1,1,2,4,4,2,4,3,5,2,3,2,1
6,prevention,Female,50–59,Postgraduate degree,Other,Single,"16,000,000–25,000,000 VND",Southeast Asian,5,2,1,2,2,4,3,5,3,1,1,1,2,1,4,3,2,1,4,5,6,7
6,promotion,Female,50–59,Postgraduate degree,Other,Single,"16,000,000–25,000,000 VND",Southeast Asian,5,2,1,2,2,4,3,5,3,1,1,1,2,1,4,3,4,5,2,3,4,5
7,prevention,Female,20–29,Bachelor’s degree,Civil servant,Divorced,"<15,000,000 VND",Southeast Asian,3,1,4,2,1,5,4,5,3,2,1,5,3,1,5,4,3,2,1,2,2,3
7,promotion,Female,20–29,Bachelor’s degree,Civil servant,Divorced,"<15,000,000 VND",Southeast Asian,3,1,4,2,1,5,4,5,3,2,1,5,3,1,5,3,2,4,2,1,2,3
8,prevention,Male,20–29,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",Southeast Asian,1,1,4,1,2,5,1,4,5,5,1,4,1,2,2,2,3,4,1,3,3,2
8,promotion,Male,20–29,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",Southeast Asian,1,1,4,1,2,5,1,4,5,5,1,4,1,2,2,3,4,2,3,1,2,2
9,prevention,Female,20–29,Postgraduate degree,Office worker,Single,"<15,000,000 VND",Southeast Asian,3,2,3,5,5,2,3,5,5,3,5,4,1,1,3,4,3,2,3,1,1,2
9,promotion,Female,20–29,Postgraduate degree,Office worker,Single,"<15,000,000 VND",Southeast Asian,3,2,3,5,5,2,3,5,5,3,5,4,1,1,3,3,4,5,4,2,3,3
10,prevention,Female,50–59,High school,Civil servant,Living with parents,"<15,000,000 VND",Southeast Asian,4,1,4,1,4,4,4,3,4,5,2,3,5,5,2,3,4,5,2,1,2,3
