sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Male,50–59,High school,Student,Divorced,"<15,000,000 VND",Arab,1,3,1,3,4,1,4,3,2,5,1,3,3,1,2,7,5,6,4,3,2,1
2,prevention,Male,20–29,Postgraduate degree,Other,Married,"36,000,000–45,000,000 VND",Arab,4,3,2,1,3,2,1,1,1,5,3,2,4,1,4,7,6,6,5,4,3,2
2,promotion,Male,20–29,Postgraduate degree,Other,Married,"36,000,000–45,000,000 VND",Arab,4,3,2,1,3,2,1,1,1,5,3,2,4,1,4,4,3,5,3,2,3,4
3,prevention,Male,20–29,Bachelor’s degree,Office worker,Living with parents,"36,000,000–45,000,000 VND",Arab,3,4,5,5,1,5,4,4,3,5,3,4,3,2,1,6,5,7,4,3,2,1
3,promotion,Male,20–29,Bachelor’s degree,Office worker,Living with parents,"36,000,000–45,000,000 VND",Arab,3,4,5,5,1,5,4,4,3,5,3,4,3,2,1,4,5,6,7,5,6,7
4,prevention,Female,>60,High school,Student,Single,">46,000,000 VND",Arab,4,3,4,3,4,2,4,5,5,2,4,2,2,5,3,7,6,7,4,7,6,5
4,promotion,Female,>60,High school,Student,Single,">46,000,000 VND",Arab,4,3,4,3,4,2,4,5,5,2,4,2,2,5,3,3,4,5,6,2,3,4
5,prevention,Female,40–49,Bachelor’s degree,Other,Divorced,"36,000,000–45,000,000 VND",Arab,1,2,1,4,1,2,3,5,4,1,3,3,4,5,3,7,6,4,5,3,2,1
5,promotion,Female,40–49,Bachelor’s degree,Other,Divorced,"36,000,000–45,000,000 VND",Arab,1,2,1,4,1,2,3,5,4,1,3,3,4,5,3,3,5,6,4,2,3,3
6,prevention,Male,50–59,Bachelor’s degree,Other,Divorced,"36,000,000–45,000,000 VND",Arab,1,3,2,3,2,4,5,1,2,1,3,2,5,3,3,3,5,6,7,2,4,3
6,promotion,Male,50–59,Bachelor’s degree,Other,Divorced,"36,000,000–45,000,000 VND",Arab,1,3,2,3,2,4,5,1,2,1,3,2,5,3,3,5,4,3,2,1,2,3
7,prevention,Female,>60,High school,Civil servant,Married,"26,000,000–35,000,000 VND",Arab,5,4,5,3,1,4,2,3,5,3,2,2,4,3,1,7,6,7,6,5,4,3
7,promotion,Female,>60,High school,Civil servant,Married,"26,000,000–35,000,000 VND",Arab,5,4,5,3,1,4,2,3,5,3,2,2,4,3,1,7,6,5,4,7,6,5
8,prevention,Female,>60,Bachelor’s degree,Student,Single,"26,000,000–35,000,000 VND",Arab,5,4,4,3,3,2,4,5,5,4,3,5,5,5,1,7,7,7,7,4,3,2
