sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Female,>60,Bachelor’s degree,Civil servant,Living with parents,"<15,000,000 VND",Southeast Asian,1,4,5,2,3,4,1,4,4,1,5,2,1,2,4,2,3,4,3,1,2,3
1,promotion,Female,>60,Bachelor’s degree,Civil servant,Living with parents,"<15,000,000 VND",Southeast Asian,1,4,5,2,3,4,1,4,4,1,5,2,1,2,4,4,3,5,2,3,3,4
2,prevention,Female,40–49,Postgraduate degree,Other,Divorced,">46,000,000 VND",Southeast Asian,5,1,4,1,2,5,2,4,5,1,4,4,1,3,3,4,3,2,1,1,1,2
2,promotion,Female,40–49,Postgraduate degree,Other,Divorced,">46,000,000 VND",Southeast Asian,5,1,4,1,2,5,2,4,5,1,4,4,1,3,3,3,4,5,2,3,4,5
3,prevention,Female,<20,Bachelor’s degree,Other,Married,"<15,000,000 VND",Southeast Asian,2,4,3,5,3,4,5,5,4,1,1,4,2,5,2,5,4,3,2,1,2,3
3,promotion,Female,<20,Bachelor’s degree,Other,Married,"<15,000,000 VND",Southeast Asian,2,4,3,5,3,4,5,5,4,1,1,4,2,5,2,5,4,6,3,2,1,3
4,prevention,Male,<20,Bachelor’s degree,Blue-collar worker,Married,"16,000,000–25,000,000 VND",Southeast Asian,2,4,5,2,3,1,1,4,4,1,5,3,1,5,5,3,2,4,1,2,1,2
4,promotion,Male,<20,Bachelor’s degree,Blue-collar worker,Married,"16,000,000–25,000,000 VND",Southeast Asian,2,4,5,2,3,1,1,4,4,1,5,3,1,5,5,3,4,5,6,2,4,5
5,prevention,Female,40–49,Bachelor’s degree,Managerial employee,Divorced,">46,000,000 VND",Southeast Asian,3,1,2,4,5,1,4,4,4,4,5,2,4,1,5,5,3,4,2,1,2,3
5,promotion,Female,40–49,Bachelor’s degree,Managerial employee,Divorced,">46,000,000 VND",Southeast Asian,3,1,2,4,5,1,4,4,4,4,5,2,4,1,5,3,4,5,2,6,6,7
6,prevention,Female,>60,High school,Student,Married,"36,000,000–45,000,000 VND",Southeast Asian,3,4,3,5,2,4,5,1,3,2,5,4,5,1,2,4,3,2,3,3,2,1
6,promotion,Female,>60,High school,Student,Married,"36,000,000–45,000,000 VND",Southeast Asian,3,4,3,5,2,4,5,1,3,2,5,4,5,1,2,5,4,3.5,4,2,3,2.5
7,prevention,Female,30–39,High school,Student,Married,"26,000,000–35,000,000 VND",Southeast Asian,4,4,3,3,2,5,1,5,2,5,1,2,3,4,1,4,5,3,2,1,2,3
7,promotion,Female,30–39,High school,Student,Married,"26,000,000–35,000,000 VND",Southeast Asian,4,4,3,3,2,5,1,5,2,5,1,2,3,4,1,4,5,3,2,1,2,3
8,prevention,Female,40–49,Bachelor’s degree,Blue-collar worker,Living with parents,">46,000,000 VND",Southeast Asian,3,5,2,2,1,3,4,1,3,2,1,5,3,3,5,3,4,5,2,1,2,3
8,promotion,Female,40–49,Bachelor’s degree,Blue-collar worker,Living with parents,">46,000,000 VND",Southeast Asian,3,5,2,2,1,3,4,1,3,2,1,5,3,3,5,3,4,5,2,4,3,4
9,prevention,Female,>60,Bachelor’s degree,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",Southeast Asian,3,1,4,1,5,5,1,5,5,5,1,2,2,1,3,4,5,6,3,4,5,6
9,promotion,Female,>60,Bachelor’s degree,Managerial employee,Living with parents,"26,000,000–35,000,000 VND",Southeast Asian,3,1,4,1,5,5,1,5,5,5,1,2,2,1,3,4,3,5,2,1,2,3
10,prevention,Female,>60,Postgraduate degree,Office worker,Married,"<15,000,000 VND",Southeast Asian,4,4,2,1,3,3,2,4,4,3,5,3,3,2,5,4,5,3,2,3,4,3
10,promotion,Female,>60,Postgraduate degree,Office worker,Married,"<15,000,000 VND",Southeast Asian,4,4,2,1,3,3,2,4,4,3,5,3,3,2,5,3,4,5,3,2,3,4
11,prevention,Male,40–49,Bachelor’s degree,Other,Living with parents,"<15,000,000 VND",Southeast Asian,2,1,4,4,5,5,1,4,2,2,2,4,2,4,5,3,4,5,2,1,2,2
11,promotion,Male,40–49,Bachelor’s degree,Other,Living with parents,"<15,000,000 VND",Southeast Asian,2,1,4,4,5,5,1,4,2,2,2,4,2,4,5,3,4,5,2,1,1,2
12,prevention,Male,>60,Postgraduate degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Southeast Asian,4,3,5,3,2,5,4,1,1,4,2,5,1,4,3,4,3,2,3,5,4,3
12,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Southeast Asian,4,3,5,3,2,5,4,1,1,4,2,5,1,4,3,3,4,2,1,2,2,3
13,prevention,Female,30–39,Bachelor’s degree,Other,Single,"<15,000,000 VND",Southeast Asian,3,3,1,4,4,5,1,1,1,5,4,5,1,3,3,3,2,4,1,2,1,1
13,promotion,Female,30–39,Bachelor’s degree,Other,Single,"<15,000,000 VND",Southeast Asian,3,3,1,4,4,5,1,1,1,5,4,5,1,3,3,2,3,4,2,1,2,3
14,prevention,Female,20–29,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Southeast Asian,2,3,2,2,1,2,2,1,4,2,4,1,2,5,5,3,4,5,2,1,3,4
14,promotion,Female,20–29,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Southeast Asian,2,3,2,2,1,2,2,1,4,2,4,1,2,5,5,3,4,5,2,1,2,3
15,prevention,Female,40–49,Postgraduate degree,Civil servant,Living with parents,"<15,000,000 VND",Southeast Asian,1,3,2,1,1,4,5,3,3,3,4,3,5,2,5,3,4,2,1,2,2,3
15,promotion,Female,40–49,Postgraduate degree,Civil servant,Living with parents,"<15,000,000 VND",Southeast Asian,1,3,2,1,1,4,5,3,3,3,4,3,5,2,5,3,4,3.5,2,1,2,2
16,prevention,Female,50–59,High school,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Southeast Asian,2,1,3,1,4,1,4,5,4,2,1,1,2,4,1,3,2,4,1,2,3,3
16,promotion,Female,50–59,High school,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Southeast Asian,2,1,3,1,4,1,4,5,4,2,1,1,2,4,1,3,4,2,5,2,1,2
17,prevention,Female,50–59,High school,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Southeast Asian,1,1,1,1,5,1,2,3,5,5,3,4,3,4,5,2,3,4,2,4,5,6
17,promotion,Female,50–59,High school,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Southeast Asian,1,1,1,1,5,1,2,3,5,5,3,4,3,4,5,3,4,5,2,3,4,6
18,prevention,Female,>60,High school,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Southeast Asian,2,3,4,4,1,2,1,3,5,3,5,5,4,2,3,2,3,4,3,1,2,3
18,promotion,Female,>60,High school,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Southeast Asian,2,3,4,4,1,2,1,3,5,3,5,5,4,2,3,3,2,4,3,1,2,2
19,prevention,Male,20–29,High school,Civil servant,Single,"36,000,000–45,000,000 VND",Southeast Asian,1,5,1,2,3,5,5,3,3,1,4,3,1,2,4,3,4,2,3,5,6,5
19,promotion,Male,20–29,High school,Civil servant,Single,"36,000,000–45,000,000 VND",Southeast Asian,1,5,1,2,3,5,5,3,3,1,4,3,1,2,4,3,4,5,2,1,2,2
20,prevention,Female,20–29,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Southeast Asian,2,5,1,5,3,3,3,3,2,4,4,3,3,5,5,3,4,5,2,1,2,3
20,promotion,Female,20–29,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Southeast Asian,2,5,1,5,3,3,3,3,2,4,4,3,3,5,5,3,4,5,2,3,4,5
21,prevention,Female,<20,Bachelor’s degree,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",Southeast Asian,2,5,2,1,5,3,5,4,2,3,1,3,1,3,4,4,5,6,3,4,5,6
21,promotion,Female,<20,Bachelor’s degree,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",Southeast Asian,2,5,2,1,5,3,5,4,2,3,1,3,1,3,4,3,4,5,2,3,4,5
22,promotion,Male,>60,High school,Office worker,Divorced,"16,000,000–25,000,000 VND",Southeast Asian,1,5,3,2,1,5,5,2,1,2,2,1,1,5,1,3,4,5,2,1,2,3
22,unknown,Male,>60,High school,Office worker,Divorced,"16,000,000–25,000,000 VND",Southeast Asian,1,5,3,2,1,5,5,2,1,2,2,1,1,5,1,3,4,5,2,3,4,5
23,prevention,Male,40–49,Bachelor’s degree,Office worker,Divorced,"16,000,000–25,000,000 VND",Southeast Asian,1,3,4,4,5,1,1,3,4,4,4,4,4,5,5,3,4,3,2,2,1,3
23,promotion,Male,40–49,Bachelor’s degree,Office worker,Divorced,"16,000,000–25,000,000 VND",Southeast Asian,1,3,4,4,5,1,1,3,4,4,4,4,4,5,5,2,3,4,3,2,3,4
24,prevention,Male,50–59,Postgraduate degree,Managerial employee,Divorced,">46,000,000 VND",Southeast Asian,2,4,2,3,3,3,1,3,1,3,4,1,4,1,4,3,4,5,2,1,2,3
24,promotion,Male,50–59,Postgraduate degree,Managerial employee,Divorced,">46,000,000 VND",Southeast Asian,2,4,2,3,3,3,1,3,1,3,4,1,4,1,4,3,4,5,2,3,4,6
25,prevention,Female,40–49,Postgraduate degree,Civil servant,Living with parents,"36,000,000–45,000,000 VND",Southeast Asian,3,2,3,2,4,2,4,3,3,1,1,1,3,5,1,3,2,4,2,1,1,2
25,promotion,Female,40–49,Postgraduate degree,Civil servant,Living with parents,"36,000,000–45,000,000 VND",Southeast Asian,3,2,3,2,4,2,4,3,3,1,1,1,3,5,1,3,4,5,2,1,1,1
26,prevention,Male,>60,Postgraduate degree,Civil servant,Single,"16,000,000–25,000,000 VND",Southeast Asian,4,2,5,3,3,1,5,5,2,2,5,5,4,4,1,2,3,4,1,2,2,3
26,promotion,Male,>60,Postgraduate degree,Civil servant,Single,"16,000,000–25,000,000 VND",Southeast Asian,4,2,5,3,3,1,5,5,2,2,5,5,4,4,1,3,2,4,1,2,2,1
27,prevention,Male,40–49,High school,Other,Married,"36,000,000–45,000,000 VND",Southeast Asian,5,5,4,3,3,5,4,5,2,5,3,4,3,4,5,6,5,4.5,5.5,3,4,3.5
27,promotion,Male,40–49,High school,Other,Married,"36,000,000–45,000,000 VND",Southeast Asian,5,5,4,3,3,5,4,5,2,5,3,4,3,4,5,6,5,4,3,2,3,4
28,prevention,Male,50–59,High school,Student,Living with parents,"<15,000,000 VND",Southeast Asian,4,5,3,5,3,5,4,2,4,4,5,2,2,1,5,4,3.5,3.8,2.5,1.5,2,2.5
28,promotion,Male,50–59,High school,Student,Living with parents,"<15,000,000 VND",Southeast Asian,4,5,3,5,3,5,4,2,4,4,5,2,2,1,5,6,5,4,3,2,1.5,2
29,prevention,Male,<20,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",Southeast Asian,2,2,1,5,4,3,4,4,2,1,4,2,4,3,5,3,4,5,2,4,4,5
29,promotion,Male,<20,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",Southeast Asian,2,2,1,5,4,3,4,4,2,1,4,2,4,3,5,3,4,5,2,1,2,3
30,prevention,Female,<20,Bachelor’s degree,Other,Married,"16,000,000–25,000,000 VND",Southeast Asian,1,1,3,1,2,1,4,1,2,4,3,1,1,3,2,3,4,2,1,2,2,3
30,promotion,Female,<20,Bachelor’s degree,Other,Married,"16,000,000–25,000,000 VND",Southeast Asian,1,1,3,1,2,1,4,1,2,4,3,1,1,3,2,2,3,4,3,1,2,2
31,prevention,Female,40–49,Bachelor’s degree,Office worker,Living with parents,"<15,000,000 VND",Southeast Asian,2,2,1,3,5,3,1,1,3,4,1,4,2,4,2,2,3,4,3,1,2,2
31,promotion,Female,40–49,Bachelor’s degree,Office worker,Living with parents,"<15,000,000 VND",Southeast Asian,2,2,1,3,5,3,1,1,3,4,1,4,2,4,2,3,2,4,1,3,3,2
32,prevention,Female,>60,High school,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",Southeast Asian,2,4,4,2,1,4,2,1,3,4,5,3,1,5,5,3,4,2,3,5,6,7
32,promotion,Female,>60,High school,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",Southeast Asian,2,4,4,2,1,4,2,1,3,4,5,3,1,5,5,2,3,4,3,1,2,2
33,prevention,Male,30–39,Postgraduate degree,Other,Divorced,">46,000,000 VND",Southeast Asian,3,3,1,2,2,5,4,3,5,4,3,5,4,5,4,4,3,2,1,2,3,2
33,promotion,Male,30–39,Postgraduate degree,Other,Divorced,">46,000,000 VND",Southeast Asian,3,3,1,2,2,5,4,3,5,4,3,5,4,5,4,3,4,5,2,4,4,6
34,prevention,Female,40–49,High school,Other,Married,"26,000,000–35,000,000 VND",Southeast Asian,2,1,5,1,4,4,4,4,1,1,1,2,5,2,1,3,4,5,2,1,2,3
