sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,<20,High school,Student,Divorced,"26,000,000–35,000,000 VND",Southeast Asian,2,2,5,5,4,2,2,1,4,2,1,5,1,5,4,2,3,4,3,2,2,3
1,promotion,Male,<20,High school,Student,Divorced,"26,000,000–35,000,000 VND",Southeast Asian,2,2,5,5,4,2,2,1,4,2,1,5,1,5,4,3,4,2,3,1,1,2
2,prevention,Female,20–29,Postgraduate degree,Other,Married,"26,000,000–35,000,000 VND",Southeast Asian,3,2,3,4,2,3,1,5,1,1,3,4,1,2,5,3,4,5,2,4,5,6
2,promotion,Female,20–29,Postgraduate degree,Other,Married,"26,000,000–35,000,000 VND",Southeast Asian,3,2,3,4,2,3,1,5,1,1,3,4,1,2,5,3,4,3.5,4,2.5,3,3.5
3,prevention,Female,30–39,Postgraduate degree,Other,Divorced,">46,000,000 VND",Southeast Asian,4,4,4,4,2,3,1,5,3,4,3,3,5,2,4,4,5,3,2,3,3,3
3,promotion,Female,30–39,Postgraduate degree,Other,Divorced,">46,000,000 VND",Southeast Asian,4,4,4,4,2,3,1,5,3,4,3,3,5,2,4,6,5,4,3,2,2.5,3
4,prevention,Female,<20,Bachelor’s degree,Civil servant,Married,"16,000,000–25,000,000 VND",Southeast Asian,1,4,2,1,2,2,4,2,5,4,4,2,2,2,5,3,4,5,3,2,3,4
4,promotion,Female,<20,Bachelor’s degree,Civil servant,Married,"16,000,000–25,000,000 VND",Southeast Asian,1,4,2,1,2,2,4,2,5,4,4,2,2,2,5,4,5,6,3,2,2.5,3
5,prevention,Male,20–29,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Southeast Asian,5,4,2,5,4,4,3,3,3,2,5,1,1,1,4,5,4,6,5,3,2.5,4
5,promotion,Male,20–29,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Southeast Asian,5,4,2,5,4,4,3,3,3,2,5,1,1,1,4,5,4,6,5,3.5,3,2.5
