sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,40–49,Bachelor’s degree,Other,Single,"16,000,000–25,000,000 VND",Chinese,1,1,4,4,1,4,2,3,2,4,4,1,3,3,2,3,3,2,2,1,2,3
2,promotion,Female,50–59,High school,Managerial employee,Divorced,">46,000,000 VND",Chinese,3,2,1,3,4,2,4,3,5,4,4,2,4,5,1,4,3,5,3,2,3,4
3,promotion,Male,>60,Bachelor’s degree,Office worker,Married,">46,000,000 VND",Chinese,1,3,5,3,3,5,3,3,3,1,1,3,3,2,5,3,3,3,3,2,3,4
4,promotion,Male,>60,High school,Civil servant,Married,"16,000,000–25,000,000 VND",Chinese,4,2,4,1,2,2,1,3,1,3,4,4,2,4,5,3,3,2,3,2,3,4
5,promotion,Female,20–29,Postgraduate degree,Other,Married,"36,000,000–45,000,000 VND",Chinese,2,5,4,4,5,1,1,1,3,4,2,4,5,5,3,4,5,3,4,2,3,4
6,promotion,Female,<20,High school,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",Chinese,2,4,5,5,1,3,4,2,1,1,4,3,2,2,5,4,3,5,3,2,3,4
7,promotion,Male,50–59,Postgraduate degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,3,4,2,5,2,3,5,3,2,1,4,4,4,4,5,4,5,3,4,2,3,4
8,promotion,Female,40–49,High school,Civil servant,Living with parents,"16,000,000–25,000,000 VND",Chinese,4,3,2,5,5,2,3,4,1,2,1,4,3,3,1,4,3,3,3,2,3,3
9,promotion,Female,50–59,High school,Student,Divorced,"16,000,000–25,000,000 VND",Chinese,3,4,4,3,1,5,2,1,5,3,5,3,5,4,3,4,3,2,3,2,3,4
10,promotion,Male,40–49,High school,Blue-collar worker,Married,"16,000,000–25,000,000 VND",Chinese,4,2,5,2,3,5,4,4,4,5,1,2,5,5,1,4,3,5,4,2,3,4
