sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Female,20–29,Bachelor’s degree,Blue-collar worker,Married,">46,000,000 VND",Chinese,3,5,4,4,1,4,2,1,4,2,2,5,1,5,3,4,4,5,4,3,3,4
1,promotion,Female,20–29,Bachelor’s degree,Blue-collar worker,Married,">46,000,000 VND",Chinese,3,5,4,4,1,4,2,1,4,2,2,5,1,5,3,3,4,3,5,3,4,5
2,prevention,Male,>60,Bachelor’s degree,Blue-collar worker,Single,"26,000,000–35,000,000 VND",Chinese,1,3,4,5,5,1,4,4,5,1,5,1,3,3,2,3,4,3,3,3,4,5
2,promotion,Male,>60,Bachelor’s degree,Blue-collar worker,Single,"26,000,000–35,000,000 VND",Chinese,1,3,4,5,5,1,4,4,5,1,5,1,3,3,2,3,4,4,5,3,4,4
3,prevention,Male,20–29,Postgraduate degree,Other,Married,"26,000,000–35,000,000 VND",Chinese,3,5,4,5,1,3,1,5,2,4,4,1,3,4,2,3,4,3,3,2,3,4
3,promotion,Male,20–29,Postgraduate degree,Other,Married,"26,000,000–35,000,000 VND",Chinese,3,5,4,5,1,3,1,5,2,4,4,1,3,4,2,4,4,3,4,5,5,5
4,prevention,Male,<20,Postgraduate degree,Civil servant,Living with parents,"26,000,000–35,000,000 VND",Chinese,3,5,1,4,2,1,1,5,5,3,1,1,1,3,4,4,5,5,6,6,7,6
4,promotion,Male,<20,Postgraduate degree,Civil servant,Living with parents,"26,000,000–35,000,000 VND",Chinese,3,5,1,4,2,1,1,5,5,3,1,1,1,3,4,3,4,5,6,3,3,4
5,prevention,Female,40–49,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,2,3,1,1,4,4,5,1,5,5,2,2,2,3,3,3,4,3,3,3,4,5
5,promotion,Female,40–49,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,2,3,1,1,4,4,5,1,5,5,2,2,2,3,3,3,3,4,3,2,3,3
6,prevention,Female,<20,Postgraduate degree,Other,Single,">46,000,000 VND",Chinese,2,4,1,3,3,1,3,1,1,2,3,1,3,1,5,3,4,3,4,2,3,5
6,promotion,Female,<20,Postgraduate degree,Other,Single,">46,000,000 VND",Chinese,2,4,1,3,3,1,3,1,1,2,3,1,3,1,5,3,3,3,4,3,5,6
7,prevention,Female,50–59,Bachelor’s degree,Student,Divorced,"36,000,000–45,000,000 VND",Chinese,5,5,1,2,3,5,2,5,4,4,3,4,2,1,4,3,3,4,3,2,3,4
7,promotion,Female,50–59,Bachelor’s degree,Student,Divorced,"36,000,000–45,000,000 VND",Chinese,5,5,1,2,3,5,2,5,4,4,3,4,2,1,4,6,5,4,5,3,4,5
8,prevention,Male,30–39,Bachelor’s degree,Other,Living with parents,"<15,000,000 VND",Chinese,2,4,5,3,4,4,3,1,3,5,2,3,4,5,1,3,4,3,3,2,3,3
8,promotion,Male,30–39,Bachelor’s degree,Other,Living with parents,"<15,000,000 VND",Chinese,2,4,5,3,4,4,3,1,3,5,2,3,4,5,1,3,4,3,3,2,2,3
9,prevention,Female,30–39,High school,Civil servant,Married,"16,000,000–25,000,000 VND",Chinese,1,4,3,3,3,2,5,2,2,5,3,3,4,5,4,4,3,4,5,4,5,6
9,promotion,Female,30–39,High school,Civil servant,Married,"16,000,000–25,000,000 VND",Chinese,1,4,3,3,3,2,5,2,2,5,3,3,4,5,4,3,4,3,4,3,3,4
10,prevention,Male,<20,Postgraduate degree,Blue-collar worker,Single,"<15,000,000 VND",Chinese,2,2,4,1,4,1,5,1,1,3,2,5,4,1,5,3,4,3,4,3,4,5
10,promotion,Male,<20,Postgraduate degree,Blue-collar worker,Single,"<15,000,000 VND",Chinese,2,2,4,1,4,1,5,1,1,3,2,5,4,1,5,3,4,5,4,3,5,5
11,prevention,Male,40–49,High school,Other,Living with parents,">46,000,000 VND",Chinese,4,2,1,2,2,5,5,1,4,5,3,1,5,5,2,3,4,3,4,2,3,4
11,promotion,Male,40–49,High school,Other,Living with parents,">46,000,000 VND",Chinese,4,2,1,2,2,5,5,1,4,5,3,1,5,5,2,3,2,3,3,1,1,2
12,prevention,Female,<20,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",Chinese,4,3,3,4,1,4,2,5,5,1,4,3,2,2,2,4,4,4,4,5,5,6
12,promotion,Female,<20,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",Chinese,4,3,3,4,1,4,2,5,5,1,4,3,2,2,2,4,5,4,3,3,4,5
13,prevention,Female,<20,High school,Office worker,Divorced,"16,000,000–25,000,000 VND",Chinese,5,5,3,3,5,1,2,1,5,5,2,3,1,1,1,4,5,4,5,5,5,6
13,promotion,Female,<20,High school,Office worker,Divorced,"16,000,000–25,000,000 VND",Chinese,5,5,3,3,5,1,2,1,5,5,2,3,1,1,1,5,6,4,6,3,4,5
14,prevention,Female,30–39,Bachelor’s degree,Other,Single,"<15,000,000 VND",Chinese,4,1,4,3,4,4,1,5,2,2,2,2,3,5,1,5,4,4,5,3,4,5
14,promotion,Female,30–39,Bachelor’s degree,Other,Single,"<15,000,000 VND",Chinese,4,1,4,3,4,4,1,5,2,2,2,2,3,5,1,6,6,7,6,5,6,7
15,prevention,Female,<20,Postgraduate degree,Civil servant,Married,">46,000,000 VND",Chinese,1,3,4,3,1,5,1,2,1,4,2,4,3,4,3,3,4,3,3,3,3,4
15,promotion,Female,<20,Postgraduate degree,Civil servant,Married,">46,000,000 VND",Chinese,1,3,4,3,1,5,1,2,1,4,2,4,3,4,3,3,4,3,4,2,2,4
16,prevention,Male,20–29,High school,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,4,4,2,2,4,5,5,5,3,2,2,2,4,3,1,3,4,5,4,5,4,6
