sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,<20,Postgraduate degree,Civil servant,Married,"<15,000,000 VND",Chinese,5,1,1,4,3,4,2,1,4,2,4,4,1,3,2,3,4,5,6,3,4,5
1,promotion,Male,<20,Postgraduate degree,Civil servant,Married,"<15,000,000 VND",Chinese,5,1,1,4,3,4,2,1,4,2,4,4,1,3,2,3,3,4,3,2,2,3
2,prevention,Female,20–29,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Chinese,2,1,2,3,3,5,3,3,2,4,3,4,2,5,3,3,4,3,3,4,3,4
2,promotion,Female,20–29,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Chinese,2,1,2,3,3,5,3,3,2,4,3,4,2,5,3,4,3,4,3,4,3,5
3,prevention,Female,30–39,Bachelor’s degree,Office worker,Married,"16,000,000–25,000,000 VND",Chinese,4,2,3,3,3,4,4,3,3,4,4,3,5,5,4,6,4,5,5,3,4,5
3,promotion,Female,30–39,Bachelor’s degree,Office worker,Married,"16,000,000–25,000,000 VND",Chinese,4,2,3,3,3,4,4,3,3,4,4,3,5,5,4,3,3,4,3,3,4,5
4,prevention,Male,50–59,Bachelor’s degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,5,1,5,3,1,1,1,4,5,1,2,5,1,1,2,4,5,6,4,3,4,5
4,promotion,Male,50–59,Bachelor’s degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,5,1,5,3,1,1,1,4,5,1,2,5,1,1,2,2,2,3,2,3,3,4
5,prevention,Female,<20,High school,Other,Single,"26,000,000–35,000,000 VND",Chinese,4,1,3,5,1,3,1,2,4,3,4,3,2,2,1,3,4,4,5,2,3,4
5,promotion,Female,<20,High school,Other,Single,"26,000,000–35,000,000 VND",Chinese,4,1,3,5,1,3,1,2,4,3,4,3,2,2,1,3,4,3,3,2,2,3
6,prevention,Male,>60,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Chinese,3,5,3,3,5,4,3,3,3,2,4,3,1,1,5,3,4,3,5,2,3,4
6,promotion,Male,>60,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Chinese,3,5,3,3,5,4,3,3,3,2,4,3,1,1,5,4,3,4,3,4,3,5
7,prevention,Female,30–39,High school,Office worker,Living with parents,"<15,000,000 VND",Chinese,5,2,5,2,1,2,2,2,5,3,2,4,4,5,4,4,3,4,4,3,3,4
7,promotion,Female,30–39,High school,Office worker,Living with parents,"<15,000,000 VND",Chinese,5,2,5,2,1,2,2,2,5,3,2,4,4,5,4,3,3,4,3,3,4,5
8,prevention,Female,>60,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Chinese,1,5,1,5,5,4,1,1,2,3,3,4,1,2,4,4,5,4,5,3,4,5
8,promotion,Female,>60,Bachelor’s degree,Student,Divorced,">46,000,000 VND",Chinese,1,5,1,5,5,4,1,1,2,3,3,4,1,2,4,3,4,3,4,3,3,4
9,prevention,Male,40–49,Bachelor’s degree,Managerial employee,Single,"<15,000,000 VND",Chinese,1,4,1,5,5,4,2,1,4,2,3,2,1,4,4,3,4,5,4,3,4,6
9,promotion,Male,40–49,Bachelor’s degree,Managerial employee,Single,"<15,000,000 VND",Chinese,1,4,1,5,5,4,2,1,4,2,3,2,1,4,4,3,4,3,4,2,3,4
10,prevention,Male,<20,High school,Office worker,Married,">46,000,000 VND",Chinese,1,2,3,4,3,2,3,1,3,1,3,1,2,5,4,4,5,3,2,2,3,4
10,promotion,Male,<20,High school,Office worker,Married,">46,000,000 VND",Chinese,1,2,3,4,3,2,3,1,3,1,3,1,2,5,4,3,4,3,3,3,4,5
11,prevention,Female,<20,Postgraduate degree,Managerial employee,Divorced,">46,000,000 VND",Chinese,3,3,5,3,5,2,3,4,4,5,1,1,1,4,4,4,5,4,5,3,4,3
11,promotion,Female,<20,Postgraduate degree,Managerial employee,Divorced,">46,000,000 VND",Chinese,3,3,5,3,5,2,3,4,4,5,1,1,1,4,4,4,3,3,5,4,5,6
12,prevention,Male,40–49,Bachelor’s degree,Civil servant,Married,"26,000,000–35,000,000 VND",Chinese,1,1,3,1,5,5,5,3,2,4,2,3,3,4,4,3,4,5,6,2,3,5
12,promotion,Male,40–49,Bachelor’s degree,Civil servant,Married,"26,000,000–35,000,000 VND",Chinese,1,1,3,1,5,5,5,3,2,4,2,3,3,4,4,3,3,4,4,3,3,4
13,prevention,Male,50–59,Bachelor’s degree,Student,Married,"16,000,000–25,000,000 VND",Chinese,2,1,5,2,4,3,3,2,3,5,1,3,5,3,2,3,3,4,3,3,4,3
13,promotion,Male,50–59,Bachelor’s degree,Student,Married,"16,000,000–25,000,000 VND",Chinese,2,1,5,2,4,3,3,2,3,5,1,3,5,3,2,4,4,3,4,4,5,5
14,prevention,Male,50–59,Postgraduate degree,Managerial employee,Divorced,">46,000,000 VND",Chinese,5,5,4,1,2,5,1,2,1,2,2,3,4,1,1,4,5,5,4,3,4,6
14,promotion,Male,50–59,Postgraduate degree,Managerial employee,Divorced,">46,000,000 VND",Chinese,5,5,4,1,2,5,1,2,1,2,2,3,4,1,1,3,4,3,4,2,3,4
15,prevention,Male,50–59,High school,Managerial employee,Married,">46,000,000 VND",Chinese,2,3,5,1,4,2,5,4,4,3,5,2,3,2,1,5,4,5,5,3,4,6
15,promotion,Male,50–59,High school,Managerial employee,Married,">46,000,000 VND",Chinese,2,3,5,1,4,2,5,4,4,3,5,2,3,2,1,3,2,4,5,1,3,2
16,prevention,Male,40–49,High school,Office worker,Married,"<15,000,000 VND",Chinese,1,4,3,5,4,5,5,2,4,1,4,5,2,1,2,5,4,5,4,3,4,5
16,promotion,Male,40–49,High school,Office worker,Married,"<15,000,000 VND",Chinese,1,4,3,5,4,5,5,2,4,1,4,5,2,1,2,3,4,5,6,2,3,4
17,prevention,Male,40–49,Postgraduate degree,Civil servant,Living with parents,"36,000,000–45,000,000 VND",Chinese,1,2,1,1,4,4,4,3,5,5,2,2,1,3,2,3,4,3,4,3,4,5
17,promotion,Male,40–49,Postgraduate degree,Civil servant,Living with parents,"36,000,000–45,000,000 VND",Chinese,1,2,1,1,4,4,4,3,5,5,2,2,1,3,2,3,4,5,4,3,5,6
18,prevention,Male,30–39,Postgraduate degree,Managerial employee,Single,"<15,000,000 VND",Chinese,3,2,2,3,3,2,1,3,3,1,3,3,4,5,5,3,4,3,4,2,3,4
18,promotion,Male,30–39,Postgraduate degree,Managerial employee,Single,"<15,000,000 VND",Chinese,3,2,2,3,3,2,1,3,3,1,3,3,4,5,5,4,4,4,5,3,4,6
19,prevention,Female,30–39,High school,Civil servant,Single,"16,000,000–25,000,000 VND",Chinese,3,5,5,4,3,5,5,2,1,5,2,3,5,3,5,3,4,5,5,5,5,6
19,promotion,Female,30–39,High school,Civil servant,Single,"16,000,000–25,000,000 VND",Chinese,3,5,5,4,3,5,5,2,1,5,2,3,5,3,5,5,6,5,5,3,4,5
20,prevention,Male,>60,High school,Other,Married,"26,000,000–35,000,000 VND",Chinese,4,2,3,4,1,2,4,3,5,1,1,4,3,2,1,3,3,3,4,2,3,3
20,promotion,Male,>60,High school,Other,Married,"26,000,000–35,000,000 VND",Chinese,4,2,3,4,1,2,4,3,5,1,1,4,3,2,1,3,4,3,3,3,4,5
21,prevention,Female,50–59,Postgraduate degree,Student,Living with parents,"<15,000,000 VND",Chinese,5,1,3,5,2,3,1,2,1,4,4,2,1,5,2,3,4,3,4,3,4,5
21,promotion,Female,50–59,Postgraduate degree,Student,Living with parents,"<15,000,000 VND",Chinese,5,1,3,5,2,3,1,2,1,4,4,2,1,5,2,3,4,3,4,2,3,4
22,prevention,Female,40–49,High school,Managerial employee,Single,"<15,000,000 VND",Chinese,2,3,2,3,3,5,4,2,4,4,3,1,4,2,1,4,3,4,3,5,4,5
22,promotion,Female,40–49,High school,Managerial employee,Single,"<15,000,000 VND",Chinese,2,3,2,3,3,5,4,2,4,4,3,1,4,2,1,3,4,3,4,2,3,5
23,prevention,Male,50–59,Postgraduate degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,5,5,3,5,2,3,2,3,5,1,3,3,3,1,2,3,4,4,4,5,6,4
23,promotion,Male,50–59,Postgraduate degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Chinese,5,5,3,5,2,3,2,3,5,1,3,3,3,1,2,3,4,3,3,2,2,3
24,prevention,Male,>60,Postgraduate degree,Blue-collar worker,Single,"26,000,000–35,000,000 VND",Chinese,5,2,5,5,3,1,3,1,3,1,3,4,2,5,1,3,3,4,3,3,4,5
