sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,50–59,High school,Civil servant,Single,">46,000,000 VND",America,5,5,2,5,3,2,4,5,4,3,1,5,1,2,3,4,4,3,3,2,3,4
2,promotion,Male,40–49,Bachelor’s degree,Office worker,Divorced,">46,000,000 VND",America,3,3,4,3,2,2,1,4,3,1,1,4,4,3,5,2,2,1,2,1,2,2
3,promotion,Female,<20,Bachelor’s degree,Other,Divorced,">46,000,000 VND",America,1,5,5,5,4,1,1,1,1,5,4,1,4,2,1,3,4,3,4,2,3,4
4,promotion,Female,40–49,Postgraduate degree,Student,Divorced,">46,000,000 VND",America,4,2,4,2,2,2,2,1,3,2,3,2,2,4,3,2,2,2,2,1,2,2
5,promotion,Female,>60,High school,Civil servant,Single,"26,000,000–35,000,000 VND",America,5,2,2,1,2,3,1,2,3,1,4,4,4,3,1,2,2,2,2,1,2,3
6,promotion,Female,50–59,High school,Blue-collar worker,Married,">46,000,000 VND",America,5,4,1,3,1,5,1,3,5,2,4,1,3,5,2,2,2,2,2,2,3,4
7,promotion,Female,20–29,High school,Office worker,Divorced,">46,000,000 VND",America,1,5,2,2,1,4,1,4,5,4,2,5,3,5,2,2,3,2,3,1,2,3
8,promotion,Male,20–29,High school,Student,Divorced,"26,000,000–35,000,000 VND",America,2,4,5,5,2,3,1,2,5,5,4,3,3,1,1,3,3,2,3,2,3,4
9,promotion,Male,50–59,High school,Office worker,Single,">46,000,000 VND",America,2,5,3,1,3,3,5,2,2,5,4,3,1,1,5,3,3,3,3,2,3,4
10,promotion,Male,>60,Postgraduate degree,Civil servant,Single,">46,000,000 VND",America,1,1,4,3,1,1,3,3,1,5,1,1,4,2,5,2,2,1,2,1,2,2
11,promotion,Female,>60,Postgraduate degree,Office worker,Living with parents,"16,000,000–25,000,000 VND",America,1,1,2,3,2,4,3,1,5,1,4,1,2,4,2,2,3,2,2,2,2,3
12,promotion,Male,40–49,Postgraduate degree,Managerial employee,Married,"<15,000,000 VND",America,5,5,3,5,1,2,2,3,1,5,4,4,2,5,1,2,2,2,2,2,3,3
13,promotion,Female,40–49,High school,Managerial employee,Married,"16,000,000–25,000,000 VND",America,4,4,3,3,4,3,1,1,5,4,2,1,5,4,3,4,3,4,4,2,3,4
