sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,30–39,Bachelor’s degree,Office worker,Single,"26,000,000–35,000,000 VND",Arab,5,4,4,3,3,1,4,2,5,2,1,3,2,5,3,5,4,7,,3,2,1
1,promotion,Male,30–39,Bachelor’s degree,Office worker,Single,"26,000,000–35,000,000 VND",Arab,5,4,4,3,3,1,4,2,5,2,1,3,2,5,3,3,4,5,6,2,3,3
2,prevention,Female,<20,High school,Student,Married,"36,000,000–45,000,000 VND",Arab,2,2,4,3,2,5,2,2,5,2,4,1,4,4,1,3,4,5,6,2,3,3
2,promotion,Female,<20,High school,Student,Married,"36,000,000–45,000,000 VND",Arab,2,2,4,3,2,5,2,2,5,2,4,1,4,4,1,5,4,6,7,2,3,4
3,prevention,Male,30–39,Postgraduate degree,Other,Living with parents,"16,000,000–25,000,000 VND",Arab,3,1,4,3,3,2,2,2,1,5,2,5,5,4,4,3,4,5,6,2,3,4
3,promotion,Male,30–39,Postgraduate degree,Other,Living with parents,"16,000,000–25,000,000 VND",Arab,3,1,4,3,3,2,2,2,1,5,2,5,5,4,4,5,4,6,7,3,2,1
4,prevention,Female,>60,Bachelor’s degree,Civil servant,Single,">46,000,000 VND",Arab,4,5,2,3,2,3,1,2,5,5,4,2,1,1,2,5,4,6,7,3,2,3
4,promotion,Female,>60,Bachelor’s degree,Civil servant,Single,">46,000,000 VND",Arab,4,5,2,3,2,3,1,2,5,5,4,2,1,1,2,7,6,7,5,3,2,4
5,prevention,Female,40–49,Postgraduate degree,Student,Married,"16,000,000–25,000,000 VND",Arab,1,1,4,2,1,4,2,1,3,3,4,1,1,2,5,7,6,5,4,6,5,4
5,promotion,Female,40–49,Postgraduate degree,Student,Married,"16,000,000–25,000,000 VND",Arab,1,1,4,2,1,4,2,1,3,3,4,1,1,2,5,6,5,7,5,3,4,2
6,prevention,Female,40–49,Bachelor’s degree,Civil servant,Married,"36,000,000–45,000,000 VND",Arab,2,2,3,2,2,3,4,2,4,2,2,3,1,4,4,3,4,5,6,3,4,5
6,promotion,Female,40–49,Bachelor’s degree,Civil servant,Married,"36,000,000–45,000,000 VND",Arab,2,2,3,2,2,3,4,2,4,2,2,3,1,4,4,1,2,3,4,5,4,3
7,prevention,Female,20–29,Postgraduate degree,Civil servant,Divorced,"26,000,000–35,000,000 VND",Arab,4,1,1,1,3,5,1,3,4,3,3,1,5,3,3,7,6,5,4,6,5,4
7,promotion,Female,20–29,Postgraduate degree,Civil servant,Divorced,"26,000,000–35,000,000 VND",Arab,4,1,1,1,3,5,1,3,4,3,3,1,5,3,3,7,6,5,4,6,5,4
8,prevention,Male,50–59,High school,Other,Married,">46,000,000 VND",Arab,3,4,1,2,1,4,4,1,3,2,2,3,3,3,4,3,4,5,6,2,3,3
8,promotion,Male,50–59,High school,Other,Married,">46,000,000 VND",Arab,3,4,1,2,1,4,4,1,3,2,2,3,3,3,4,3,5,6,7,4,4,4
9,prevention,Male,30–39,High school,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Arab,1,1,3,5,1,4,1,2,2,3,1,2,3,5,5,7,6,5,4,6,5,4
9,promotion,Male,30–39,High school,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Arab,1,1,3,5,1,4,1,2,2,3,1,2,3,5,5,3,5,4,6,2,3,3
10,prevention,Female,<20,High school,Other,Divorced,"16,000,000–25,000,000 VND",Arab,5,2,5,3,5,4,1,4,5,5,3,2,4,2,3,4,5,6,7,3,2,1
10,promotion,Female,<20,High school,Other,Divorced,"16,000,000–25,000,000 VND",Arab,5,2,5,3,5,4,1,4,5,5,3,2,4,2,3,7,6,5,4,2,3,4
11,prevention,Female,50–59,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Arab,3,2,1,3,2,5,3,3,5,2,3,5,5,2,4,7,6,5,4,7,6,5
11,promotion,Female,50–59,Postgraduate degree,Student,Single,"16,000,000–25,000,000 VND",Arab,3,2,1,3,2,5,3,3,5,2,3,5,5,2,4,7,4,3,2,5,4,3
12,promotion,Female,30–39,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",Arab,4,5,5,5,3,4,2,1,3,4,2,4,1,2,1,7,6,4,5,7,7,6
12,unknown,Female,30–39,Bachelor’s degree,Student,Living with parents,">46,000,000 VND",Arab,4,5,5,5,3,4,2,1,3,4,2,4,1,2,1,4,,,,,,
