sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Male,50–59,Postgraduate degree,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,4,3,3,3,1,2,5,5,3,3,4,1,4,1,4,3,4,3,3,3,4,4
1,promotion,Male,50–59,Postgraduate degree,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,4,3,3,3,1,2,5,5,3,3,4,1,4,1,4,3,4,5,6,3,4,5
2,prevention,Female,50–59,Bachelor’s degree,Other,Married,"<15,000,000 VND",Chinese,3,2,3,5,1,2,5,4,4,5,1,1,4,1,4,3,4,3,4,2,3,4
2,promotion,Female,50–59,Bachelor’s degree,Other,Married,"<15,000,000 VND",Chinese,3,2,3,5,1,2,5,4,4,5,1,1,4,1,4,4,5,5,6,3,4,5
3,prevention,Female,50–59,Postgraduate degree,Other,Married,"<15,000,000 VND",Chinese,1,2,3,1,3,4,1,3,4,1,4,5,4,4,2,3,4,4,5,2,3,4
3,promotion,Female,50–59,Postgraduate degree,Other,Married,"<15,000,000 VND",Chinese,1,2,3,1,3,4,1,3,4,1,4,5,4,4,2,3,4,3,3,2,3,4
4,prevention,Female,40–49,Bachelor’s degree,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,3,4,4,3,2,2,4,5,2,1,1,4,4,1,2,3,4,4,5,4,3,5
4,promotion,Female,40–49,Bachelor’s degree,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,3,4,4,3,2,2,4,5,2,1,1,4,4,1,2,5,6,4,5,4,5,6
5,prevention,Female,<20,Postgraduate degree,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",Chinese,4,3,5,1,3,4,5,4,1,3,1,2,3,4,4,4,3,4,4,5,4,6
5,promotion,Female,<20,Postgraduate degree,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",Chinese,4,3,5,1,3,4,5,4,1,3,1,2,3,4,4,4,5,3,4,2,3,4
6,prevention,Female,>60,Bachelor’s degree,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Chinese,4,5,5,5,1,2,4,5,3,3,1,1,3,5,5,4,5,4,5,3,4,5
6,promotion,Female,>60,Bachelor’s degree,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Chinese,4,5,5,5,1,2,4,5,3,3,1,1,3,5,5,4,5,4,5,4,5,6
7,prevention,Female,30–39,High school,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,4,5,4,5,5,2,5,2,3,2,1,4,5,3,5,5,4,5,4,3,4,5
7,promotion,Female,30–39,High school,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,4,5,4,5,5,2,5,2,3,2,1,4,5,3,5,5,4,6,5,3,4,5
8,prevention,Female,<20,Bachelor’s degree,Other,Living with parents,"16,000,000–25,000,000 VND",Chinese,1,5,1,5,5,2,3,1,3,2,1,4,2,4,1,4,5,3,4,3,4,5
