sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,prevention,Female,<20,Bachelor’s degree,Office worker,Married,"36,000,000–45,000,000 VND",Chinese,3,1,4,2,4,5,5,4,1,2,3,5,2,3,3,3,4,3,3,2,3,4
1,promotion,Female,<20,Bachelor’s degree,Office worker,Married,"36,000,000–45,000,000 VND",Chinese,3,1,4,2,4,5,5,4,1,2,3,5,2,3,3,3,4,5,6,3,4,5
2,prevention,Male,<20,Bachelor’s degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,3,5,5,5,1,1,2,2,2,2,1,3,5,1,2,3,4,3,4,4,5,6
2,promotion,Male,<20,Bachelor’s degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,3,5,5,5,1,1,2,2,2,2,1,3,5,1,2,4,3,2,5,3,4,3
3,prevention,Female,>60,High school,Blue-collar worker,Single,"<15,000,000 VND",Chinese,2,4,1,5,5,1,3,1,5,1,4,2,2,2,5,3,2,3,2,2,2,1
3,promotion,Female,>60,High school,Blue-collar worker,Single,"<15,000,000 VND",Chinese,2,4,1,5,5,1,3,1,5,1,4,2,2,2,5,3,2,3,3,1,1,3
4,prevention,Female,>60,Bachelor’s degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,2,4,5,4,2,5,3,3,4,3,2,4,5,3,5,4,3,4,3,5,5,6
4,promotion,Female,>60,Bachelor’s degree,Student,Single,"16,000,000–25,000,000 VND",Chinese,2,4,5,4,2,5,3,3,4,3,2,4,5,3,5,3,3,3,3,3,4,5
5,prevention,Male,40–49,Bachelor’s degree,Other,Divorced,"36,000,000–45,000,000 VND",Chinese,5,5,1,1,4,1,3,2,5,2,5,1,4,5,4,4,3,3,4,2,3,4
5,promotion,Male,40–49,Bachelor’s degree,Other,Divorced,"36,000,000–45,000,000 VND",Chinese,5,5,1,1,4,1,3,2,5,2,5,1,4,5,4,3,4,4,5,2,2,3
6,prevention,Female,<20,Postgraduate degree,Managerial employee,Living with parents,"<15,000,000 VND",Chinese,2,1,4,4,5,4,1,1,2,3,1,5,3,2,3,3,4,4,3,3,3,4
6,promotion,Female,<20,Postgraduate degree,Managerial employee,Living with parents,"<15,000,000 VND",Chinese,2,1,4,4,5,4,1,1,2,3,1,5,3,2,3,3,4,3,3,2,3,3
7,prevention,Male,30–39,High school,Student,Married,"26,000,000–35,000,000 VND",Chinese,2,4,5,5,1,2,2,3,1,4,1,2,4,1,1,3,3,2,3,2,2,3
7,promotion,Male,30–39,High school,Student,Married,"26,000,000–35,000,000 VND",Chinese,2,4,5,5,1,2,2,3,1,4,1,2,4,1,1,5,4,5,6,6,6,5
8,prevention,Male,>60,Bachelor’s degree,Student,Living with parents,"<15,000,000 VND",Chinese,5,3,1,5,2,5,5,1,1,2,5,1,5,3,1,5,4,5,4,3,4,5
8,promotion,Male,>60,Bachelor’s degree,Student,Living with parents,"<15,000,000 VND",Chinese,5,3,1,5,2,5,5,1,1,2,5,1,5,3,1,3,2,2,4,1,2,3
9,prevention,Female,30–39,Bachelor’s degree,Blue-collar worker,Single,">46,000,000 VND",Chinese,2,2,1,1,5,2,3,2,5,5,4,3,3,2,4,3,3,3,3,2,2,4
9,promotion,Female,30–39,Bachelor’s degree,Blue-collar worker,Single,">46,000,000 VND",Chinese,2,2,1,1,5,2,3,2,5,5,4,3,3,2,4,3,2,3,4,3,2,4
10,prevention,Male,>60,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",Chinese,3,2,5,5,4,2,3,5,4,5,4,3,2,5,3,4,3,5,5,4,3,4
10,promotion,Male,>60,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",Chinese,3,2,5,5,4,2,3,5,4,5,4,3,2,5,3,4,5,3,4,3,4,4
11,prevention,Female,40–49,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Chinese,3,5,2,4,4,5,5,4,1,3,2,4,2,4,3,4,3,4,3,4,3,5
11,promotion,Female,40–49,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Chinese,3,5,2,4,4,5,5,4,1,3,2,4,2,4,3,3,4,5,6,3,4,5
12,prevention,Female,30–39,Bachelor’s degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Chinese,3,5,2,5,4,1,5,1,5,2,1,5,5,4,5,3,2,2,3,2,2,3
12,promotion,Female,30–39,Bachelor’s degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Chinese,3,5,2,5,4,1,5,1,5,2,1,5,5,4,5,4,5,4,5,3,4,5
13,prevention,Male,20–29,Postgraduate degree,Other,Married,"16,000,000–25,000,000 VND",Chinese,2,4,2,5,4,5,5,1,5,3,3,2,1,4,3,3,4,3,4,2,3,4
13,promotion,Male,20–29,Postgraduate degree,Other,Married,"16,000,000–25,000,000 VND",Chinese,2,4,2,5,4,5,5,1,5,3,3,2,1,4,3,4,5,6,5,3,4,5
14,prevention,Male,30–39,High school,Blue-collar worker,Married,"<15,000,000 VND",Chinese,5,4,1,2,1,3,1,2,2,2,3,1,3,2,4,3,4,3,4,2,3,4
14,promotion,Male,30–39,High school,Blue-collar worker,Married,"<15,000,000 VND",Chinese,5,4,1,2,1,3,1,2,2,2,3,1,3,2,4,4,3,4,3,2,3,4
15,prevention,Male,40–49,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",Chinese,1,2,1,2,5,4,2,3,5,1,1,5,3,5,3,3,3,3,4,2,2,3
15,promotion,Male,40–49,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",Chinese,1,2,1,2,5,4,2,3,5,1,1,5,3,5,3,4,3,4,4,4,4,3
16,prevention,Female,>60,Bachelor’s degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,2,3,5,5,4,1,3,3,1,1,2,4,2,3,5,3,2,2,1,2,2,3
16,promotion,Female,>60,Bachelor’s degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,2,3,5,5,4,1,3,3,1,1,2,4,2,3,5,3,4,3,4,2,3,5
17,prevention,Male,50–59,Postgraduate degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Chinese,2,5,2,2,3,4,5,4,1,1,3,1,1,5,2,3,4,3,2,3,3,4
17,promotion,Male,50–59,Postgraduate degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Chinese,2,5,2,2,3,4,5,4,1,1,3,1,1,5,2,5,6,5,4,3,4,5
18,prevention,Male,40–49,Postgraduate degree,Office worker,Divorced,">46,000,000 VND",Chinese,2,2,1,2,5,5,2,5,1,5,4,3,2,5,2,3,4,4,3,2,3,4
18,promotion,Male,40–49,Postgraduate degree,Office worker,Divorced,">46,000,000 VND",Chinese,2,2,1,2,5,5,2,5,1,5,4,3,2,5,2,4,5,6,4,3,4,5
19,prevention,Female,50–59,High school,Other,Single,"36,000,000–45,000,000 VND",Chinese,1,3,1,2,1,2,1,4,4,1,5,2,3,2,2,3,4,4,3,2,2,3
19,promotion,Female,50–59,High school,Other,Single,"36,000,000–45,000,000 VND",Chinese,1,3,1,2,1,2,1,4,4,1,5,2,3,2,2,4,5,5,3,3,4,5
20,prevention,Male,<20,Bachelor’s degree,Other,Married,"16,000,000–25,000,000 VND",Chinese,2,1,5,2,1,1,2,5,4,3,5,1,4,5,1,3,4,5,4,2,3,4
20,promotion,Male,<20,Bachelor’s degree,Other,Married,"16,000,000–25,000,000 VND",Chinese,2,1,5,2,1,1,2,5,4,3,5,1,4,5,1,3,3,4,4,3,3,4
21,prevention,Male,<20,High school,Managerial employee,Married,"<15,000,000 VND",Chinese,5,3,1,2,2,2,2,5,3,3,4,5,5,1,5,2,3,2,2,3,4,4
21,promotion,Male,<20,High school,Managerial employee,Married,"<15,000,000 VND",Chinese,5,3,1,2,2,2,2,5,3,3,4,5,5,1,5,3,3,4,4,2,3,4
22,prevention,Male,>60,Postgraduate degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,2,2,2,3,1,2,5,2,3,4,2,1,1,2,5,3,3,4,3,2,3,4
22,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,2,2,2,3,1,2,5,2,3,4,2,1,1,2,5,3,4,3,3,3,3,5
23,prevention,Male,>60,Bachelor’s degree,Other,Married,">46,000,000 VND",Chinese,2,5,2,1,2,4,1,3,4,4,5,2,2,4,3,3,4,5,4,4,5,6
23,promotion,Male,>60,Bachelor’s degree,Other,Married,">46,000,000 VND",Chinese,2,5,2,1,2,4,1,3,4,4,5,2,2,4,3,4,3,4,3,2,4,5
24,prevention,Female,20–29,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,4,5,1,4,2,2,1,3,5,3,4,1,4,5,2,3,4,3,4,2,3,4
24,promotion,Female,20–29,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,4,5,1,4,2,2,1,3,5,3,4,1,4,5,2,4,5,5,4,3,4,5
25,prevention,Female,40–49,Postgraduate degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,3,2,4,4,4,2,2,4,5,4,1,2,1,5,4,4,5,4,4,4,5,6
25,promotion,Female,40–49,Postgraduate degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,3,2,4,4,4,2,2,4,5,4,1,2,1,5,4,5,4,5,6,3,4,5
26,prevention,Male,50–59,Bachelor’s degree,Civil servant,Single,"16,000,000–25,000,000 VND",Chinese,5,4,1,5,4,1,2,4,4,4,1,1,4,1,4,5,6,4,5,3,4,5
26,promotion,Male,50–59,Bachelor’s degree,Civil servant,Single,"16,000,000–25,000,000 VND",Chinese,5,4,1,5,4,1,2,4,4,4,1,1,4,1,4,4,3,4,4,3,4,5
27,prevention,Male,50–59,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,5,5,2,1,4,5,1,1,5,2,1,4,1,3,3,4,4,3,5,6,7
27,promotion,Male,50–59,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,5,5,2,1,4,5,1,1,5,2,1,4,1,3,3,4,3,5,3,4,5
28,prevention,Female,30–39,Bachelor’s degree,Civil servant,Single,"36,000,000–45,000,000 VND",Chinese,1,4,4,2,2,1,2,1,3,1,4,4,2,2,1,3,4,4,3,3,3,4
28,promotion,Female,30–39,Bachelor’s degree,Civil servant,Single,"36,000,000–45,000,000 VND",Chinese,1,4,4,2,2,1,2,1,3,1,4,4,2,2,1,4,3,4,3,2,3,4
29,prevention,Male,40–49,Postgraduate degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,5,3,1,1,3,2,1,2,4,3,4,5,5,5,5,3,4,3,5,3,4,5
29,promotion,Male,40–49,Postgraduate degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,5,3,1,1,3,2,1,2,4,3,4,5,5,5,5,5,4,5,6,4,5,6
30,prevention,Male,<20,Postgraduate degree,Managerial employee,Divorced,"<15,000,000 VND",Chinese,3,1,3,5,5,1,2,2,1,5,4,4,4,4,3,3,2,3,3,3,4,5
30,promotion,Male,<20,Postgraduate degree,Managerial employee,Divorced,"<15,000,000 VND",Chinese,3,1,3,5,5,1,2,2,1,5,4,4,4,4,3,5,6,4,5,5,6,6
31,prevention,Female,20–29,Bachelor’s degree,Student,Married,"<15,000,000 VND",Chinese,5,1,2,1,2,5,5,2,2,4,4,4,1,5,3,4,3,4,4,5,4,5
31,promotion,Female,20–29,Bachelor’s degree,Student,Married,"<15,000,000 VND",Chinese,5,1,2,1,2,5,5,2,2,4,4,4,1,5,3,3,4,3,3,2,2,3
32,prevention,Female,>60,Bachelor’s degree,Other,Married,">46,000,000 VND",Chinese,1,3,3,4,4,5,5,5,3,1,5,3,3,5,3,4,5,4,3,2,3,4
32,promotion,Female,>60,Bachelor’s degree,Other,Married,">46,000,000 VND",Chinese,1,3,3,4,4,5,5,5,3,1,5,3,3,5,3,4,3,4,3,2,2,5
33,prevention,Female,30–39,High school,Student,Living with parents,">46,000,000 VND",Chinese,1,3,4,1,5,3,2,5,2,4,2,2,2,3,3,3,4,3,4,2,3,3
33,promotion,Female,30–39,High school,Student,Living with parents,">46,000,000 VND",Chinese,1,3,4,1,5,3,2,5,2,4,2,2,2,3,3,4,3,5,5,5,4,6
34,prevention,Female,50–59,Bachelor’s degree,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,3,4,2,3,3,4,5,2,1,3,1,1,2,2,2,4,3,4,5,3,4,5
34,promotion,Female,50–59,Bachelor’s degree,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,3,4,2,3,3,4,5,2,1,3,1,1,2,2,2,5,4,6,5,4,3,4
35,prevention,Female,40–49,Bachelor’s degree,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,1,1,2,1,5,4,5,1,3,5,2,4,2,1,1,3,4,3,4,3,4,5
35,promotion,Female,40–49,Bachelor’s degree,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,1,1,2,1,5,4,5,1,3,5,2,4,2,1,1,3,4,4,4,4,4,4
36,prevention,Male,>60,Bachelor’s degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Chinese,4,5,3,1,3,4,4,3,5,2,5,2,2,5,1,4,3,4,3,4,5,6
36,promotion,Male,>60,Bachelor’s degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Chinese,4,5,3,1,3,4,4,3,5,2,5,2,2,5,1,5,5,6,5,5,4,6
37,prevention,Male,<20,Bachelor’s degree,Managerial employee,Married,"<15,000,000 VND",Chinese,5,2,3,2,5,3,1,1,2,2,4,4,2,5,2,5,4,4,5,5,4,6
37,promotion,Male,<20,Bachelor’s degree,Managerial employee,Married,"<15,000,000 VND",Chinese,5,2,3,2,5,3,1,1,2,2,4,4,2,5,2,3,4,5,4,3,3,4
38,prevention,Female,>60,Bachelor’s degree,Blue-collar worker,Single,">46,000,000 VND",Chinese,4,3,4,3,2,4,5,1,1,5,1,2,4,1,2,3,4,4,3,4,5,4
38,promotion,Female,>60,Bachelor’s degree,Blue-collar worker,Single,">46,000,000 VND",Chinese,4,3,4,3,2,4,5,1,1,5,1,2,4,1,2,3,3,4,5,3,4,5
39,prevention,Male,<20,Postgraduate degree,Blue-collar worker,Married,">46,000,000 VND",Chinese,4,4,5,5,4,3,1,3,3,4,3,1,5,1,3,5,4,3,4,3,3,4
39,promotion,Male,<20,Postgraduate degree,Blue-collar worker,Married,">46,000,000 VND",Chinese,4,4,5,5,4,3,1,3,3,4,3,1,5,1,3,5,6,5,6,4,5,6
40,prevention,Male,<20,High school,Other,Single,"36,000,000–45,000,000 VND",Chinese,2,5,4,4,1,5,1,2,1,2,4,3,1,4,2,4,5,4,3,2,3,4
40,promotion,Male,<20,High school,Other,Single,"36,000,000–45,000,000 VND",Chinese,2,5,4,4,1,5,1,2,1,2,4,3,1,4,2,4,3,4,5,3,3,4
41,prevention,Female,30–39,Bachelor’s degree,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",Chinese,4,1,2,5,2,5,1,4,3,4,4,2,3,5,3,4,3,3,3,4,3,4
41,promotion,Female,30–39,Bachelor’s degree,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",Chinese,4,1,2,5,2,5,1,4,3,4,4,2,3,5,3,4,3,4,3,3,2,4
42,prevention,Female,50–59,High school,Student,Divorced,">46,000,000 VND",Chinese,5,5,3,5,5,1,1,5,1,4,5,3,4,3,4,4,5,3,4,2,3,4
42,promotion,Female,50–59,High school,Student,Divorced,">46,000,000 VND",Chinese,5,5,3,5,5,1,1,5,1,4,5,3,4,3,4,5,6,4,5,4,3,4
43,prevention,Male,30–39,Bachelor’s degree,Office worker,Married,"26,000,000–35,000,000 VND",Chinese,2,5,5,1,5,1,4,1,5,4,3,3,5,5,4,5,4,4,3,5,5,6
43,promotion,Male,30–39,Bachelor’s degree,Office worker,Married,"26,000,000–35,000,000 VND",Chinese,2,5,5,1,5,1,4,1,5,4,3,3,5,5,4,5,5,4,6,5,5,6
44,prevention,Female,20–29,High school,Managerial employee,Single,"<15,000,000 VND",Chinese,2,3,5,4,3,5,5,2,5,1,2,1,1,5,2,4,4,5,5,4,3,5
44,promotion,Female,20–29,High school,Managerial employee,Single,"<15,000,000 VND",Chinese,2,3,5,4,3,5,5,2,5,1,2,1,1,5,2,2,3,4,2,2,3,4
45,prevention,Female,<20,High school,Student,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,4,4,1,2,3,4,3,4,2,4,5,4,4,4,5,5,6,4,3,3,5
45,promotion,Female,<20,High school,Student,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,4,4,1,2,3,4,3,4,2,4,5,4,4,4,4,3,4,4,2,2,3
46,prevention,Male,20–29,Bachelor’s degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",Chinese,5,5,2,5,5,1,5,5,2,1,3,4,5,1,3,5,4,5,5,3,4,5
46,promotion,Male,20–29,Bachelor’s degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",Chinese,5,5,2,5,5,1,5,5,2,1,3,4,5,1,3,6,5,6,6,5,4,6
47,prevention,Male,30–39,High school,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,3,2,2,1,2,3,4,2,3,2,3,1,3,1,3,3,4,3,2,1,1,3
47,promotion,Male,30–39,High school,Office worker,Divorced,"36,000,000–45,000,000 VND",Chinese,3,2,2,1,2,3,4,2,3,2,3,1,3,1,3,3,3,4,3,2,2,3
48,prevention,Female,20–29,High school,Office worker,Married,">46,000,000 VND",Chinese,1,1,4,2,2,2,1,3,5,1,2,2,4,2,2,3,4,2,3,3,4,5
48,promotion,Female,20–29,High school,Office worker,Married,">46,000,000 VND",Chinese,1,1,4,2,2,2,1,3,5,1,2,2,4,2,2,5,4,5,6,5,4,5
49,prevention,Female,30–39,Bachelor’s degree,Student,Single,">46,000,000 VND",Chinese,1,4,3,5,1,2,5,3,3,2,5,2,5,3,1,3,4,4,5,3,4,5
