sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,<20,High school,Student,Divorced,"<15,000,000 VND",Chinese,3,2,5,2,1,1,3,2,4,3,4,2,3,5,3,3,4,3,2,1,2,3
2,promotion,Female,50–59,Bachelor’s degree,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,1,2,2,4,5,3,1,3,4,4,4,1,5,1,2,3,4,3,2,,,
3,promotion,Female,>60,High school,Other,Divorced,"26,000,000–35,000,000 VND",Chinese,4,1,1,5,3,5,3,1,2,4,2,4,4,1,1,4,3,3,2,1,2,3
4,promotion,Female,50–59,High school,Blue-collar worker,Living with parents,"<15,000,000 VND",Chinese,3,5,3,3,3,1,2,2,4,1,1,2,5,4,5,4,5,3,4,2,1,3
5,promotion,Female,50–59,High school,Managerial employee,Single,"36,000,000–45,000,000 VND",Chinese,3,2,3,3,1,1,3,4,2,2,1,1,4,1,1,3,4,4,5,2,3,4
6,promotion,Female,50–59,High school,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Chinese,5,1,2,3,2,4,3,3,2,3,4,4,4,4,1,3,4,3,5,2,3,4
7,promotion,Male,40–49,High school,Other,Single,"16,000,000–25,000,000 VND",Chinese,3,4,3,4,4,2,4,4,5,2,5,3,3,1,4,4,5,4,3,2,2,3
8,promotion,Male,30–39,High school,Student,Single,"16,000,000–25,000,000 VND",Chinese,4,4,3,1,4,4,3,2,3,5,2,2,4,3,5,5,6,4,3,2,1,4
9,promotion,Male,30–39,Postgraduate degree,Office worker,Married,">46,000,000 VND",Chinese,3,3,1,5,1,2,4,3,5,3,3,4,4,4,2,3,4,5,4,2,3,3
10,promotion,Male,40–49,Bachelor’s degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,4,2,5,5,3,1,4,1,2,5,3,2,1,3,3,4,5,6,3,2,1,3
11,promotion,Male,50–59,Bachelor’s degree,Managerial employee,Divorced,">46,000,000 VND",Chinese,1,3,1,2,1,5,5,2,3,3,1,1,1,3,4,3,4,3,5,1,2,3
12,promotion,Male,30–39,Bachelor’s degree,Managerial employee,Married,">46,000,000 VND",Chinese,4,1,4,2,2,2,1,2,2,3,4,3,4,2,1,3,4,2,3,1,2,3
13,promotion,Male,40–49,Bachelor’s degree,Civil servant,Single,"36,000,000–45,000,000 VND",Chinese,4,1,3,1,1,5,5,2,4,3,1,4,4,2,1,3,2,4,1,1,1,2
14,promotion,Male,<20,High school,Student,Divorced,"26,000,000–35,000,000 VND",Chinese,3,1,5,1,4,1,2,1,2,3,2,2,3,5,1,2,3,4,5,1,2,3
15,promotion,Female,>60,High school,Office worker,Married,"36,000,000–45,000,000 VND",Chinese,2,1,4,5,5,3,5,4,5,3,1,3,1,4,5,4,5,6,3,2,1,3
16,promotion,Male,40–49,Postgraduate degree,Student,Single,"26,000,000–35,000,000 VND",Chinese,1,4,4,3,1,1,4,4,1,5,5,1,3,3,5,3,4,5,6,2,3,4
17,promotion,Male,30–39,Bachelor’s degree,Office worker,Single,"<15,000,000 VND",Chinese,1,2,4,2,1,2,1,2,1,3,4,4,3,1,4,2,3,3,4,1,2,3
18,promotion,Male,>60,Postgraduate degree,Civil servant,Divorced,"<15,000,000 VND",Chinese,1,2,5,3,4,1,1,5,3,3,5,1,5,1,3,3,4,3,5,2,1,3
19,promotion,Female,<20,Bachelor’s degree,Office worker,Single,"<15,000,000 VND",Chinese,2,1,2,4,3,3,5,5,5,1,4,5,5,3,4,4,5,5,6,2,3,4
20,promotion,Female,>60,Bachelor’s degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Chinese,2,4,2,2,1,5,3,1,2,5,1,2,4,3,1,3,4,3,5,1,2,3
21,promotion,Male,40–49,High school,Office worker,Single,"36,000,000–45,000,000 VND",Chinese,2,4,5,4,5,4,2,1,2,5,1,4,5,3,5,4,5,5,6,2,3,4
22,promotion,Male,40–49,Postgraduate degree,Office worker,Single,"36,000,000–45,000,000 VND",Chinese,2,2,2,4,3,3,5,2,3,3,2,2,1,1,1,3,2,4,1,1,1,3
23,promotion,Female,50–59,Bachelor’s degree,Other,Married,"<15,000,000 VND",Chinese,2,4,1,1,2,4,2,5,1,3,4,1,1,2,1,3,2,4,1,1,1,2
24,promotion,Male,50–59,High school,Blue-collar worker,Single,">46,000,000 VND",Chinese,5,2,1,5,4,4,5,2,3,5,1,2,4,1,2,4,3,3,2,,,
25,promotion,Female,<20,High school,Other,Living with parents,"26,000,000–35,000,000 VND",Chinese,1,4,2,4,1,2,3,3,3,5,2,1,1,1,1,3,4,3,5,2,1,3
26,promotion,Male,20–29,Postgraduate degree,Civil servant,Single,"26,000,000–35,000,000 VND",Chinese,1,3,5,2,5,2,1,3,3,5,3,2,5,2,3,3,4,4,5,2,3,4
27,promotion,Male,30–39,Bachelor’s degree,Office worker,Married,">46,000,000 VND",Chinese,3,3,4,4,2,3,4,2,3,5,2,1,5,5,1,3,4,3,4,,,
28,promotion,Male,40–49,Postgraduate degree,Student,Married,"26,000,000–35,000,000 VND",Chinese,5,3,2,2,1,1,3,3,2,3,5,3,4,2,5,3,4,4,5,1,2,3
29,promotion,Female,30–39,High school,Other,Married,"36,000,000–45,000,000 VND",Chinese,2,4,4,5,3,3,3,2,2,1,3,5,1,5,5,5,6,4,3,1,2,3
30,promotion,Female,<20,Postgraduate degree,Civil servant,Married,"16,000,000–25,000,000 VND",Chinese,5,1,3,2,1,3,5,4,1,4,5,1,3,1,5,3,4,2,5,1,2,3
