sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,<20,Postgraduate degree,Office worker,Divorced,"26,000,000–35,000,000 VND",Chinese,5,3,5,2,2,2,3,5,2,2,4,4,3,5,1,4,3,2,3,2,3,4
2,promotion,Female,20–29,Postgraduate degree,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",Chinese,1,5,3,5,5,3,5,2,5,1,1,1,5,2,4,4,3,5,4,2,3,4
3,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Living with parents,">46,000,000 VND",Chinese,1,5,1,2,3,2,2,5,1,2,5,4,4,1,3,3,3,2,3,2,3,4
4,promotion,Male,<20,Postgraduate degree,Other,Living with parents,">46,000,000 VND",Chinese,4,3,2,2,5,1,3,2,4,5,5,3,2,4,2,3,4,3,3,2,3,4
5,promotion,Male,>60,High school,Student,Living with parents,">46,000,000 VND",Chinese,5,1,1,5,2,1,4,5,2,4,2,4,4,3,2,3,4,2,3,2,3,4
6,promotion,Male,20–29,High school,Student,Living with parents,"26,000,000–35,000,000 VND",Chinese,1,1,1,2,5,4,5,3,4,4,5,2,1,3,2,3,3,4,3,2,3,4
7,promotion,Female,20–29,Bachelor’s degree,Student,Single,">46,000,000 VND",Chinese,3,3,2,2,3,4,2,2,5,2,1,2,3,4,5,4,4,3,4,2,3,4
8,promotion,Male,50–59,Bachelor’s degree,Other,Single,">46,000,000 VND",Chinese,1,3,1,4,1,1,2,1,1,2,2,5,5,1,1,3,3,2,3,2,2,3
9,promotion,Male,40–49,High school,Office worker,Divorced,"<15,000,000 VND",Chinese,1,5,3,5,5,2,4,3,5,5,4,5,3,4,5,4,3,3,3,2,3,4
10,promotion,Male,<20,High school,Office worker,Single,"<15,000,000 VND",Chinese,3,4,2,5,1,3,4,1,2,3,2,2,4,3,5,5,4,3,4,2,3,4
11,promotion,Female,50–59,Bachelor’s degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,2,5,4,1,1,2,4,1,5,2,3,3,4,4,1,3,3,2,3,1,2,3
12,promotion,Female,>60,High school,Office worker,Married,"26,000,000–35,000,000 VND",Chinese,4,1,2,2,1,3,1,4,4,2,5,1,4,5,2,4,3,3,3,2,3,4
13,promotion,Male,50–59,Bachelor’s degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Chinese,2,3,5,5,2,2,5,3,4,1,2,1,4,1,1,4,3,3,3,2,3,4
14,promotion,Male,>60,Postgraduate degree,Office worker,Divorced,"<15,000,000 VND",Chinese,2,1,1,1,4,2,2,4,2,2,4,2,2,1,1,3,3,4,3,2,3,4
15,promotion,Male,<20,Postgraduate degree,Civil servant,Living with parents,"16,000,000–25,000,000 VND",Chinese,3,1,1,3,2,4,1,3,2,5,4,1,1,5,1,3,2,2,2,1,2,3
16,promotion,Female,<20,Bachelor’s degree,Other,Single,"<15,000,000 VND",Chinese,4,4,1,3,2,2,5,1,5,1,5,4,2,2,2,4,3,2,3,2,3,3
17,promotion,Female,>60,High school,Managerial employee,Living with parents,"<15,000,000 VND",Chinese,2,4,5,5,2,5,5,2,1,2,4,2,4,5,3,4,5,3,4,2,3,4
18,promotion,Male,20–29,Postgraduate degree,Student,Single,">46,000,000 VND",Chinese,5,3,4,5,5,2,5,3,2,2,1,2,3,1,4,5,4,3,4,2,3,4
19,promotion,Female,50–59,Postgraduate degree,Other,Single,"16,000,000–25,000,000 VND",Chinese,2,3,3,4,2,5,3,4,3,4,4,1,5,5,1,4,3,5,3,2,3,4
20,promotion,Female,40–49,High school,Managerial employee,Married,"<15,000,000 VND",Chinese,4,1,2,1,2,3,1,5,1,3,3,4,4,4,2,3,3,2,3,2,3,4
21,promotion,Female,<20,Bachelor’s degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,5,4,5,4,1,1,5,2,1,3,2,2,4,4,4,5,4,3,4,2,3,4
22,promotion,Male,20–29,Bachelor’s degree,Civil servant,Married,"36,000,000–45,000,000 VND",Chinese,4,4,2,3,5,3,3,1,4,3,1,4,4,3,4,4,4,3,4,2,3,4
23,promotion,Male,30–39,Bachelor’s degree,Student,Living with parents,"36,000,000–45,000,000 VND",Chinese,4,2,3,4,1,3,1,5,3,1,2,1,1,3,3,4,3,3,3,2,3,4
24,promotion,Male,>60,High school,Managerial employee,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,2,2,3,4,4,3,3,3,3,1,5,3,5,4,4,3,4,3,2,3,4
25,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Chinese,3,3,1,1,2,5,2,2,2,5,4,3,1,2,5,3,2,2,3,1,2,3
26,promotion,Male,50–59,Postgraduate degree,Blue-collar worker,Single,"16,000,000–25,000,000 VND",Chinese,1,4,1,3,4,3,5,3,5,5,1,1,5,4,5,4,3,3,3,2,3,4
27,promotion,Male,<20,Postgraduate degree,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,5,1,5,4,2,1,1,5,4,4,3,1,3,2,2,4,3,3,3,2,3,4
28,promotion,Male,>60,Postgraduate degree,Office worker,Living with parents,"<15,000,000 VND",Chinese,4,4,4,4,5,5,3,1,2,4,5,4,4,5,3,4,3,2,3,2,2,3
29,promotion,Male,30–39,Postgraduate degree,Office worker,Married,">46,000,000 VND",Chinese,3,5,3,3,1,3,3,2,4,1,5,1,2,3,4,4,3,3,3,2,3,4
30,promotion,Female,30–39,High school,Blue-collar worker,Married,"16,000,000–25,000,000 VND",Chinese,2,4,1,4,1,1,4,3,4,2,2,4,3,3,3,4,3,5,4,2,3,4
31,promotion,Male,40–49,High school,Civil servant,Living with parents,"<15,000,000 VND",Chinese,5,3,2,2,1,2,1,5,2,3,4,3,2,2,4,3,3,2,3,2,3,4
32,promotion,Female,>60,Bachelor’s degree,Student,Married,">46,000,000 VND",Chinese,1,3,2,5,4,4,4,4,4,4,4,1,3,2,4,3,4,3,3,2,3,4
33,promotion,Female,20–29,Postgraduate degree,Blue-collar worker,Living with parents,"<15,000,000 VND",Chinese,3,2,4,3,4,2,3,4,2,1,3,2,1,3,3,4,3,3,3,2,3,4
34,promotion,Male,>60,Bachelor’s degree,Student,Married,"16,000,000–25,000,000 VND",Chinese,1,1,4,1,5,5,4,4,4,1,1,3,5,1,5,4,3,4,3,2,3,4
35,promotion,Female,>60,High school,Other,Single,">46,000,000 VND",Chinese,1,5,4,2,4,5,3,2,2,2,1,4,5,1,4,4,3,3,4,2,3,4
36,promotion,Female,50–59,Postgraduate degree,Office worker,Divorced,"<15,000,000 VND",Chinese,5,2,3,3,2,2,5,2,1,3,1,5,1,3,5,3,4,2,3,2,3,4
37,promotion,Male,<20,High school,Blue-collar worker,Living with parents,"26,000,000–35,000,000 VND",Chinese,5,5,3,5,5,3,1,5,1,1,2,2,4,2,5,5,4,3,4,2,3,4
38,promotion,Male,<20,Bachelor’s degree,Civil servant,Divorced,">46,000,000 VND",Chinese,2,1,4,2,3,3,5,4,5,5,3,2,5,5,1,4,3,3,3,2,3,4
39,promotion,Female,30–39,Bachelor’s degree,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Chinese,2,2,2,4,5,3,1,2,1,1,1,3,1,1,3,3,3,2,3,2,2,3
40,promotion,Male,20–29,Postgraduate degree,Other,Married,"16,000,000–25,000,000 VND",Chinese,1,2,5,2,4,4,1,1,1,3,1,4,4,4,1,3,4,2,3,2,3,4
41,promotion,Female,>60,Postgraduate degree,Other,Single,">46,000,000 VND",Chinese,4,3,1,2,4,5,5,5,3,5,4,4,2,4,3,5,4,3,4,2,3,4
42,promotion,Female,30–39,Postgraduate degree,Civil servant,Divorced,">46,000,000 VND",Chinese,1,1,4,1,4,5,2,1,2,1,1,4,3,4,1,3,3,2,3,2,2,3
43,promotion,Female,30–39,Postgraduate degree,Blue-collar worker,Married,"<15,000,000 VND",Chinese,3,3,4,4,1,3,3,5,3,1,1,3,1,2,5,4,3,4,3,2,3,3
44,promotion,Female,>60,Bachelor’s degree,Student,Divorced,"<15,000,000 VND",Chinese,2,2,1,4,3,1,1,5,4,2,5,1,3,1,4,3,3,4,3,2,3,4
45,promotion,Female,20–29,Postgraduate degree,Other,Living with parents,"<15,000,000 VND",Chinese,5,5,1,1,3,1,4,2,1,5,2,5,1,1,1,3,3,2,3,2,2,3
46,promotion,Male,30–39,Bachelor’s degree,Civil servant,Divorced,"16,000,000–25,000,000 VND",Chinese,4,5,5,3,2,1,3,2,1,3,5,2,1,3,5,3,4,2,3,2,3,3
47,promotion,Male,40–49,Bachelor’s degree,Blue-collar worker,Married,"16,000,000–25,000,000 VND",Chinese,4,4,1,3,2,4,2,4,2,3,5,3,5,4,1,4,3,3,3,2,2,3
48,promotion,Female,50–59,High school,Student,Single,"16,000,000–25,000,000 VND",Chinese,5,1,5,1,4,2,1,3,4,2,5,1,4,4,3,3,4,3,3,2,3,4
49,promotion,Male,>60,High school,Civil servant,Living with parents,"26,000,000–35,000,000 VND",Chinese,5,1,2,2,1,2,4,5,1,3,5,3,5,2,2,3,4,3,3,2,2,3
50,promotion,Male,<20,High school,Civil servant,Single,">46,000,000 VND",Chinese,4,4,1,3,4,5,3,5,1,2,3,1,2,4,2,4,5,3,4,2,3,4
51,promotion,Male,30–39,Bachelor’s degree,Office worker,Single,"36,000,000–45,000,000 VND",Chinese,4,2,5,1,1,4,2,1,1,1,1,4,2,3,2,3,4,2,3,2,2,3
52,promotion,Male,20–29,High school,Managerial employee,Living with parents,">46,000,000 VND",Chinese,3,3,5,3,4,3,4,1,5,3,3,1,4,3,3,4,3,5,4,2,3,4
53,promotion,Female,>60,Postgraduate degree,Civil servant,Divorced,"36,000,000–45,000,000 VND",Chinese,1,1,1,1,1,3,2,2,2,5,2,3,1,5,2,3,2,2,2,1,2,3
54,promotion,Female,>60,High school,Student,Married,"<15,000,000 VND",Chinese,3,4,4,3,5,2,3,5,4,2,3,3,5,1,2,4,3,4,3,2,3,4
55,promotion,Female,30–39,High school,Student,Divorced,"<15,000,000 VND",Chinese,2,1,5,5,1,1,4,3,4,3,1,5,5,5,4,3,3,3,3,2,2,4
56,promotion,Female,<20,Bachelor’s degree,Student,Married,"26,000,000–35,000,000 VND",Chinese,4,2,1,1,5,4,2,5,4,2,4,1,4,2,3,4,3,3,3,2,3,4
57,promotion,Male,>60,High school,Civil servant,Single,"<15,000,000 VND",Chinese,2,5,1,1,1,1,5,5,1,3,3,1,5,2,5,3,3,4,3,2,3,4
58,promotion,Female,>60,High school,Student,Married,">46,000,000 VND",Chinese,3,3,4,5,5,2,4,4,5,4,1,2,2,4,3,4,3,4,3,2,3,4
59,promotion,Female,50–59,High school,Civil servant,Married,"36,000,000–45,000,000 VND",Chinese,1,3,2,4,5,3,5,5,4,2,2,3,4,1,3,4,3,4,3,2,3,4
60,promotion,Male,30–39,Bachelor’s degree,Civil servant,Single,"26,000,000–35,000,000 VND",Chinese,4,1,1,5,1,3,4,3,1,3,4,5,5,3,1,3,3,3,3,2,3,4
61,promotion,Male,20–29,Bachelor’s degree,Other,Single,"36,000,000–45,000,000 VND",Chinese,1,2,2,5,3,2,3,4,4,1,3,3,2,4,1,3,3,4,3,2,3,3
62,promotion,Male,40–49,High school,Student,Living with parents,"36,000,000–45,000,000 VND",Chinese,3,4,5,2,2,4,4,3,1,5,2,3,3,5,5,4,3,3,3,2,3,4
63,promotion,Male,>60,Postgraduate degree,Civil servant,Living with parents,"36,000,000–45,000,000 VND",Chinese,2,3,2,4,2,4,2,2,5,2,4,1,3,4,4,4,3,5,4,2,3,4
64,promotion,Male,40–49,Postgraduate degree,Student,Married,"36,000,000–45,000,000 VND",Chinese,4,4,1,5,3,1,3,2,4,2,1,4,4,4,3,4,5,3,4,2,3,4
65,promotion,Male,20–29,Bachelor’s degree,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Chinese,5,4,2,1,4,1,3,3,1,2,5,1,4,5,2,4,5,3,4,2,3,4
66,promotion,Female,30–39,Bachelor’s degree,Blue-collar worker,Single,"<15,000,000 VND",Chinese,1,5,5,5,4,4,1,2,5,3,3,3,5,1,1,3,3,3,3,2,2,3
67,promotion,Female,30–39,Postgraduate degree,Student,Married,">46,000,000 VND",Chinese,5,1,1,2,3,1,3,4,4,5,5,5,1,2,1,3,3,2,3,2,2,3
68,promotion,Male,50–59,High school,Office worker,Single,"16,000,000–25,000,000 VND",Chinese,1,5,5,3,4,2,5,5,4,3,5,4,4,2,1,4,3,3,3,2,3,4
69,promotion,Male,>60,High school,Civil servant,Single,"16,000,000–25,000,000 VND",Chinese,5,1,5,1,2,5,3,4,5,5,4,4,1,3,5,4,3,3,3,2,3,4
70,promotion,Female,<20,Bachelor’s degree,Blue-collar worker,Divorced,"26,000,000–35,000,000 VND",Chinese,2,2,4,4,4,2,1,5,2,5,3,1,5,4,5,4,3,3,3,2,3,3
71,promotion,Male,40–49,Postgraduate degree,Blue-collar worker,Living with parents,"16,000,000–25,000,000 VND",Chinese,2,4,3,3,1,3,3,5,1,1,1,5,3,5,2,4,3,5,3,2,3,4
72,promotion,Female,20–29,High school,Blue-collar worker,Divorced,"<15,000,000 VND",Chinese,4,4,4,2,4,2,4,3,4,2,2,3,2,3,4,5,4,6,5,3,4,5
73,promotion,Male,<20,Bachelor’s degree,Other,Single,">46,000,000 VND",Chinese,5,2,3,1,1,2,4,5,1,4,2,4,5,5,5,3,4,2,3,2,2,3
74,promotion,Female,30–39,High school,Civil servant,Living with parents,"26,000,000–35,000,000 VND",Chinese,5,3,3,4,1,1,5,4,3,4,2,5,1,3,5,4,5,3,4,2,3,4
75,promotion,Male,40–49,High school,Civil servant,Living with parents,">46,000,000 VND",Chinese,4,3,4,2,3,4,4,1,1,2,5,3,2,3,1,4,3,3,3,2,3,4
76,promotion,Female,30–39,Postgraduate degree,Managerial employee,Married,"<15,000,000 VND",Chinese,1,3,4,2,3,1,3,2,2,2,4,5,5,4,1,3,3,2,3,2,2,3
77,promotion,Female,20–29,Bachelor’s degree,Student,Living with parents,"36,000,000–45,000,000 VND",Chinese,5,5,2,5,1,3,1,4,5,3,4,5,3,1,1,4,3,3,3,2,3,3
78,promotion,Female,<20,Bachelor’s degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Chinese,1,2,3,4,1,1,2,2,2,2,5,1,3,3,1,3,3,2,3,2,3,4
79,promotion,Male,30–39,High school,Student,Divorced,">46,000,000 VND",Chinese,2,3,3,1,3,3,3,5,1,3,5,1,4,4,4,4,3,3,3,2,3,4
80,promotion,Male,40–49,Bachelor’s degree,Managerial employee,Single,"36,000,000–45,000,000 VND",Chinese,4,1,1,4,1,2,4,2,4,4,2,1,3,4,5,4,3,3,3,2,2,3
81,promotion,Male,>60,Bachelor’s degree,Managerial employee,Married,"36,000,000–45,000,000 VND",Chinese,1,2,2,4,4,1,5,5,4,3,4,5,2,2,4,4,3,5,4,2,3,4
