sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3
1,promotion,Female,20–29,Postgraduate degree,Managerial employee,Married,"36,000,000–45,000,000 VND",Arab,1,1,3,5,1,3,4,4,4,1,3,1,5,5,3,7,6,5,4,3,2,1
2,prevention,Male,40–49,High school,Civil servant,Married,"16,000,000–25,000,000 VND",Arab,4,1,4,4,1,1,2,3,5,1,5,2,2,1,4,7,6,5,4,3,2,1
2,promotion,Male,40–49,High school,Civil servant,Married,"16,000,000–25,000,000 VND",Arab,4,1,4,4,1,1,2,3,5,1,5,2,2,1,4,4,5,6,7,3,2,1
3,prevention,Female,30–39,High school,Managerial employee,Married,"16,000,000–25,000,000 VND",Arab,3,1,3,4,5,3,5,2,5,2,3,3,4,1,2,4,5,6,7,2,3,4
3,promotion,Female,30–39,High school,Managerial employee,Married,"16,000,000–25,000,000 VND",Arab,3,1,3,4,5,3,5,2,5,2,3,3,4,1,2,4,6,7,5,3,4,2
4,prevention,Female,30–39,High school,Other,Married,"36,000,000–45,000,000 VND",Arab,1,4,2,5,4,5,1,3,5,1,2,3,5,2,4,3,5,6,4,2,3,3
4,promotion,Female,30–39,High school,Other,Married,"36,000,000–45,000,000 VND",Arab,1,4,2,5,4,5,1,3,5,1,2,3,5,2,4,7,6,5,4,6,5,4
5,promotion,Female,30–39,Bachelor’s degree,Office worker,Divorced,"26,000,000–35,000,000 VND",Arab,2,2,4,5,1,4,1,4,3,1,2,2,1,4,1,7,6,5,4,3,2,1
6,promotion,Female,<20,Bachelor’s degree,Managerial employee,Married,"36,000,000–45,000,000 VND",Arab,4,5,5,2,4,3,1,3,4,1,3,4,5,2,2,4,6,7,5,3,3,2
7,prevention,Female,>60,High school,Other,Divorced,"16,000,000–25,000,000 VND",Arab,1,3,5,3,2,1,5,3,4,1,1,5,2,3,4,3,4,5,6,3,4,5
7,promotion,Female,>60,High school,Other,Divorced,"16,000,000–25,000,000 VND",Arab,1,3,5,3,2,1,5,3,4,1,1,5,2,3,4,4,5,6,7,3,2,1
8,prevention,Male,50–59,High school,Student,Living with parents,"36,000,000–45,000,000 VND",Arab,3,2,2,3,4,5,4,4,1,4,4,2,4,2,2,4,5,6,7,3,2,1
8,promotion,Male,50–59,High school,Student,Living with parents,"36,000,000–45,000,000 VND",Arab,3,2,2,3,4,5,4,4,1,4,4,2,4,2,2,6,4,5,3,7,6,5
9,prevention,Male,40–49,High school,Student,Married,"16,000,000–25,000,000 VND",Arab,1,2,5,5,2,1,3,3,4,1,5,3,5,5,3,7,7,5,4,6,5,3
9,promotion,Male,40–49,High school,Student,Married,"16,000,000–25,000,000 VND",Arab,1,2,5,5,2,1,3,3,4,1,5,3,5,5,3,1,2,3,4,5,4,3
10,prevention,Female,<20,Postgraduate degree,Blue-collar worker,Divorced,">46,000,000 VND",Arab,5,3,4,4,2,1,3,3,2,4,3,3,1,1,2,3,4,5,6,2,3,4
10,promotion,Female,<20,Postgraduate degree,Blue-collar worker,Divorced,">46,000,000 VND",Arab,5,3,4,4,2,1,3,3,2,4,3,3,1,1,2,7,5,6,4,6,4,3
11,prevention,Male,30–39,Postgraduate degree,Student,Married,"16,000,000–25,000,000 VND",Arab,5,2,4,5,5,5,3,2,2,5,1,5,4,3,4,7,6,6,5,4,3,2
11,promotion,Male,30–39,Postgraduate degree,Student,Married,"16,000,000–25,000,000 VND",Arab,5,2,4,5,5,5,3,2,2,5,1,5,4,3,4,7,7,7,7,7,6.5,6
12,prevention,Female,50–59,High school,Student,Single,"<15,000,000 VND",Arab,2,4,2,2,1,1,1,2,1,3,2,5,1,2,2,3,4,5,6,2,3,4
12,promotion,Female,50–59,High school,Student,Single,"<15,000,000 VND",Arab,2,4,2,2,1,1,1,2,1,3,2,5,1,2,2,6,5,7,4,4,3,2
13,prevention,Female,>60,Postgraduate degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Arab,1,4,5,5,3,2,3,4,4,2,1,1,2,4,2,7,6.5,7,7,6,6,6
13,promotion,Female,>60,Postgraduate degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Arab,1,4,5,5,3,2,3,4,4,2,1,1,2,4,2,7,7,7,7,3,2,1
14,prevention,Male,40–49,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Arab,3,2,3,2,5,4,5,5,2,4,5,4,1,1,1,3,4,5,6,2,2,3
14,promotion,Male,40–49,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Arab,3,2,3,2,5,4,5,5,2,4,5,4,1,1,1,5,6,7,4,3,2,1
15,prevention,Female,50–59,Postgraduate degree,Office worker,Living with parents,"<15,000,000 VND",Arab,2,5,5,1,5,4,5,1,5,1,4,1,2,4,1,3,4,6,5,4,3,3
16,prevention,Female,50–59,Bachelor’s degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Arab,5,5,1,1,3,5,5,2,1,2,2,4,1,5,2,7,7,6.5,7,6,4,3
16,promotion,Female,50–59,Bachelor’s degree,Managerial employee,Single,"26,000,000–35,000,000 VND",Arab,5,5,1,1,3,5,5,2,1,2,2,4,1,5,2,7,6,5,4,3,2,1
17,prevention,Male,20–29,High school,Student,Living with parents,"<15,000,000 VND",Arab,1,3,2,3,5,4,4,2,1,1,1,4,2,3,5,7,6,5,4,3,2,1
17,promotion,Male,20–29,High school,Student,Living with parents,"<15,000,000 VND",Arab,1,3,2,3,5,4,4,2,1,1,1,4,2,3,5,3,5,6,4,2,3,4
18,prevention,Female,40–49,Bachelor’s degree,Managerial employee,Divorced,">46,000,000 VND",Arab,1,2,4,3,3,2,3,2,4,4,2,5,2,2,4,1,2,3,4,5,6,7
19,prevention,Female,<20,Postgraduate degree,Office worker,Divorced,"26,000,000–35,000,000 VND",Arab,3,1,5,2,1,2,1,1,2,3,5,4,4,2,2,5,6,7,7,3,2,2
19,promotion,Female,<20,Postgraduate degree,Office worker,Divorced,"26,000,000–35,000,000 VND",Arab,3,1,5,2,1,2,1,1,2,3,5,4,4,2,2,7,6,5,3,4,3,2
20,prevention,Female,40–49,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Arab,3,3,2,2,3,3,5,1,5,1,1,5,2,4,5,5,4,3,2,4,3,2
20,promotion,Female,40–49,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Arab,3,3,2,2,3,3,5,1,5,1,1,5,2,4,5,4,3,5,6,2,3,4
21,prevention,Female,30–39,Bachelor’s degree,Other,Living with parents,">46,000,000 VND",Arab,3,1,3,3,3,2,3,5,3,3,1,5,5,3,3,5,6,7,7,3,2,2
21,promotion,Female,30–39,Bachelor’s degree,Other,Living with parents,">46,000,000 VND",Arab,3,1,3,3,3,2,3,5,3,3,1,5,5,3,3,4,3,2,1,3,2,1
22,prevention,Male,40–49,High school,Other,Divorced,"36,000,000–45,000,000 VND",Arab,4,2,5,4,5,5,5,4,5,1,3,2,1,5,2,6,4,5,3,2,4,3
22,promotion,Male,40–49,High school,Other,Divorced,"36,000,000–45,000,000 VND",Arab,4,2,5,4,5,5,5,4,5,1,3,2,1,5,2,4,3.5,3.25,2,1,2,2
23,prevention,Male,20–29,High school,Blue-collar worker,Married,">46,000,000 VND",Arab,2,4,5,4,3,4,3,2,3,4,1,4,5,4,4,5,5,4,3,2,2,2
23,promotion,Male,20–29,High school,Blue-collar worker,Married,">46,000,000 VND",Arab,2,4,5,4,3,4,3,2,3,4,1,4,5,4,4,5,5,4,3,2,3,4
24,prevention,Male,20–29,Bachelor’s degree,Other,Single,">46,000,000 VND",Arab,2,3,5,1,4,3,1,1,5,2,4,5,5,5,3,4,3,2,1,2,1,0
24,promotion,Male,20–29,Bachelor’s degree,Other,Single,">46,000,000 VND",Arab,2,3,5,1,4,3,1,1,5,2,4,5,5,5,3,4,5,6,7,3,2,1
25,prevention,Female,20–29,High school,Civil servant,Married,"36,000,000–45,000,000 VND",Arab,2,3,2,3,3,2,1,2,3,3,1,3,4,1,1,4,5,6,7,3,2,1
25,promotion,Female,20–29,High school,Civil servant,Married,"36,000,000–45,000,000 VND",Arab,2,3,2,3,3,2,1,2,3,3,1,3,4,1,1,4,5,6,7,5,5,5
26,prevention,Female,>60,Bachelor’s degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Arab,4,1,5,4,2,4,3,4,3,5,5,4,4,1,4,5,6,7,7,3,4,4
26,promotion,Female,>60,Bachelor’s degree,Managerial employee,Divorced,"26,000,000–35,000,000 VND",Arab,4,1,5,4,2,4,3,4,3,5,5,4,4,1,4,5,6,7,4,4,3,2
27,prevention,Male,>60,Bachelor’s degree,Other,Married,">46,000,000 VND",Arab,3,3,1,3,2,2,5,2,5,4,2,3,2,5,2,3,4,5,6,2,3,4
27,promotion,Male,>60,Bachelor’s degree,Other,Married,">46,000,000 VND",Arab,3,3,1,3,2,2,5,2,5,4,2,3,2,5,2,4,6,7,3,5,4,3
28,prevention,Female,40–49,High school,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Arab,1,3,1,5,1,1,5,3,3,5,4,3,3,3,5,4,5,6,7,3,3,3
28,promotion,Female,40–49,High school,Blue-collar worker,Divorced,"16,000,000–25,000,000 VND",Arab,1,3,1,5,1,1,5,3,3,5,4,3,3,3,5,5,6,7,7,4,3,3
29,prevention,Male,30–39,High school,Other,Divorced,">46,000,000 VND",Arab,2,4,4,4,1,3,5,2,2,4,5,2,2,1,3,4,3.5,2,1,3,2,1
29,promotion,Male,30–39,High school,Other,Divorced,">46,000,000 VND",Arab,2,4,4,4,1,3,5,2,2,4,5,2,2,1,3,5,6,7,7,4,3,2
30,prevention,Male,20–29,Postgraduate degree,Blue-collar worker,Single,"36,000,000–45,000,000 VND",Arab,2,2,5,5,1,5,4,2,3,4,3,4,5,5,1,4,5,6,7,3,2,2
30,promotion,Male,20–29,Postgraduate degree,Blue-collar worker,Single,"36,000,000–45,000,000 VND",Arab,2,2,5,5,1,5,4,2,3,4,3,4,5,5,1,4,5,6,7,3,2,1
31,prevention,Male,20–29,High school,Blue-collar worker,Married,">46,000,000 VND",Arab,4,4,2,4,5,1,1,3,3,5,5,3,1,2,5,5,6,7,5,4,3,2
31,promotion,Male,20–29,High school,Blue-collar worker,Married,">46,000,000 VND",Arab,4,4,2,4,5,1,1,3,3,5,5,3,1,2,5,7,6,6,5,5,4,3
32,prevention,Female,50–59,Bachelor’s degree,Blue-collar worker,Married,">46,000,000 VND",Arab,3,5,1,2,2,3,2,1,1,2,4,1,1,5,2,7,6.5,6,5,4,3.5,2
32,promotion,Female,50–59,Bachelor’s degree,Blue-collar worker,Married,">46,000,000 VND",Arab,3,5,1,2,2,3,2,1,1,2,4,1,1,5,2,7,6,5,4,4,3,2
33,prevention,Male,>60,Bachelor’s degree,Managerial employee,Married,"16,000,000–25,000,000 VND",Arab,3,2,4,4,1,5,2,3,1,4,1,3,1,4,2,4,3,5,2,3,2,2
33,promotion,Male,>60,Bachelor’s degree,Managerial employee,Married,"16,000,000–25,000,000 VND",Arab,3,2,4,4,1,5,2,3,1,4,1,3,1,4,2,4,5,6,7,3,2,1
34,prevention,Female,>60,High school,Student,Living with parents,"<15,000,000 VND",Arab,3,3,4,5,1,1,5,2,1,3,4,3,5,1,5,5,4,6,7,4,3,2
34,promotion,Female,>60,High school,Student,Living with parents,"<15,000,000 VND",Arab,3,3,4,5,1,1,5,2,1,3,4,3,5,1,5,3,4,5,6,2,3,4
